运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
2.575,-1.280,0.974,11.310,-0.0306,0.023,0.270,0.075,0.094,-1.257,0.0018,0.002,-0.030
2.600,-1.252,1.225,10.681,-0.0299,0.029,0.255,0.077,0.063,-0.628,0.0018,0.002,-0.015
2.625,-1.219,1.508,10.681,-0.0291,0.036,0.255,0.079,0.063,-0.628,0.0019,0.001,-0.015
2.650,-1.177,1.759,9.425,-0.0281,0.042,0.225,0.080,0.031,-1.257,0.0019,7.500E-4,-0.030
2.675,-1.131,1.979,9.425,-0.0270,0.047,0.225,0.080,0.000,-1.257,0.0019,0.000,-0.030
2.700,-1.078,2.231,8.168,-0.0257,0.053,0.195,0.080,-0.031,-1.257,0.0019,-7.500E-4,-0.030
2.725,-1.019,2.388,6.283,-0.0243,0.057,0.150,0.079,-0.063,-1.257,0.0019,-0.002,-0.030
2.750,-0.958,2.545,5.655,-0.0229,0.061,0.135,0.077,-0.094,-1.257,0.0018,-0.002,-0.030
2.775,-0.892,2.670,5.027,-0.0213,0.064,0.120,0.074,-0.126,-0.628,0.0018,-0.003,-0.015
2.800,-0.825,2.796,4.398,-0.0197,0.067,0.105,0.071,-0.126,-0.628,0.0017,-0.003,-0.015
2.825,-0.752,2.890,2.513,-0.0180,0.069,0.060,0.068,-0.157,-1.257,0.0016,-0.004,-0.030
2.850,-0.680,2.922,1.257,-0.0162,0.070,0.030,0.063,-0.188,-0.628,0.0015,-0.005,-0.015
2.875,-0.606,2.953,1.257,-0.0145,0.071,0.030,0.058,-0.188,3.053E-14,0.0014,-0.005,7.980E-16
2.900,-0.533,2.985,0.628,-0.0127,0.071,0.015,0.053,-0.188,-0.628,0.0013,-0.004,-0.015
2.925,-0.457,2.985,-1.885,-0.0109,0.071,-0.045,0.049,-0.220,-1.257,0.0012,-0.005,-0.030
2.950,-0.383,2.890,-3.770,-0.0092,0.069,-0.090,0.042,-0.251,-3.886E-14,0.0010,-0.006,-9.368E-16
2.975,-0.313,2.796,-4.398,-0.0075,0.067,-0.105,0.036,-0.220,0.628,8.6250E-4,-0.005,0.015
3.000,-0.243,2.670,-5.027,-0.0058,0.064,-0.120,0.031,-0.220,-0.628,7.5000E-4,-0.005,-0.015
3.025,-0.179,2.545,-5.655,-0.0043,0.061,-0.135,0.025,-0.251,-1.257,6.0000E-4,-0.006,-0.030
3.050,-0.116,2.388,-8.168,-0.0028,0.057,-0.195,0.019,-0.283,-1.257,4.5000E-4,-0.007,-0.030
3.075,-0.060,2.136,-10.053,-0.0014,0.051,-0.240,0.011,-0.314,-0.628,2.6250E-4,-0.008,-0.015
3.100,-0.009,1.885,-9.425,-2.2500E-4,0.045,-0.225,0.003,-0.314,5.551E-14,7.5000E-5,-0.008,1.336E-15
3.125,0.035,1.665,-8.796,8.2500E-4,0.040,-0.210,-0.005,-0.314,-0.628,-1.1250E-4,-0.007,-0.015
3.150,0.074,1.445,-10.053,0.0018,0.034,-0.240,-0.013,-0.346,-0.628,-3.0000E-4,-0.008,-0.015
3.175,0.107,1.162,-11.938,0.0025,0.028,-0.285,-0.022,-0.346,1.257,-5.2500E-4,-0.008,0.030
3.200,0.132,0.848,-12.566,0.0031,0.020,-0.300,-0.030,-0.283,1.257,-7.1250E-4,-0.007,0.030
3.225,0.149,0.534,-11.938,0.0036,0.013,-0.285,-0.036,-0.283,0.628,-8.6250E-4,-0.007,0.015
3.250,0.159,0.251,-11.310,0.0038,0.006,-0.270,-0.044,-0.251,1.257,-0.0010,-0.006,0.030
3.275,0.162,-0.031,-12.566,0.0039,-7.500E-4,-0.300,-0.049,-0.220,0.628,-0.0012,-0.005,0.015
3.300,0.157,-0.377,-12.566,0.0037,-0.009,-0.300,-0.055,-0.220,1.257,-0.0013,-0.005,0.030
3.325,0.143,-0.660,-11.310,0.0034,-0.016,-0.270,-0.060,-0.157,1.885,-0.0014,-0.004,0.045
3.350,0.124,-0.942,-11.938,0.0030,-0.023,-0.285,-0.063,-0.126,1.257,-0.0015,-0.003,0.030
3.375,0.096,-1.257,-11.310,0.0023,-0.030,-0.270,-0.066,-0.094,1.257,-0.0016,-0.002,0.030
3.400,0.061,-1.508,-10.053,0.0015,-0.036,-0.240,-0.068,-0.063,1.257,-0.0016,-0.001,0.030
3.425,0.020,-1.759,-9.425,4.8750E-4,-0.042,-0.225,-0.069,-0.031,1.257,-0.0016,-7.500E-4,0.030
3.450,-0.027,-1.979,-8.796,-6.3750E-4,-0.047,-0.210,-0.069,0.000,1.257,-0.0016,0.000,0.030
3.475,-0.079,-2.199,-8.796,-0.0019,-0.053,-0.210,-0.069,0.031,1.257,-0.0016,7.500E-4,0.030
3.500,-0.137,-2.419,-7.540,-0.0033,-0.058,-0.180,-0.068,0.063,1.257,-0.0016,0.001,0.030
3.525,-0.199,-2.576,-6.283,-0.0048,-0.061,-0.150,-0.066,0.094,1.257,-0.0016,0.002,0.030
3.550,-0.265,-2.733,-5.027,-0.0063,-0.065,-0.120,-0.063,0.126,1.257,-0.0015,0.003,0.030
3.575,-0.336,-2.827,-2.513,-0.0080,-0.068,-0.060,-0.060,0.157,1.257,-0.0014,0.004,0.030
3.600,-0.407,-2.859,-2.513,-0.0097,-0.068,-0.060,-0.055,0.188,1.257,-0.0013,0.005,0.030
3.625,-0.479,-2.953,-2.513,-0.0114,-0.070,-0.060,-0.050,0.220,1.257,-0.0012,0.005,0.030
3.650,-0.554,-2.985,-5.684E-13,-0.0132,-0.071,-1.249E-14,-0.044,0.251,1.257,-0.0010,0.006,0.030
3.675,-0.628,-2.953,1.257,-0.0150,-0.071,0.030,-0.038,0.283,1.257,-9.0000E-4,0.007,0.030
3.700,-0.702,-2.922,1.885,-0.0168,-0.070,0.045,-0.030,0.314,0.628,-7.1250E-4,0.008,0.015
3.725,-0.774,-2.859,3.142,-0.0185,-0.068,0.075,-0.022,0.314,-5.440E-14,-5.2500E-4,0.008,-1.301E-15
3.750,-0.845,-2.765,4.398,-0.0202,-0.066,0.105,-0.014,0.314,0.628,-3.3750E-4,0.007,0.015
3.775,-0.913,-2.639,5.027,-0.0218,-0.063,0.120,-0.006,0.346,0.628,-1.5000E-4,0.008,0.015
3.800,-0.977,-2.513,5.655,-0.0233,-0.060,0.135,0.003,0.346,-0.628,7.5000E-5,0.008,-0.015
3.825,-1.038,-2.356,7.540,-0.0248,-0.056,0.180,0.011,0.314,-1.257,2.6250E-4,0.008,-0.030
3.850,-1.095,-2.136,8.796,-0.0261,-0.051,0.210,0.019,0.283,-1.257,4.5000E-4,0.007,-0.030
3.875,-1.145,-1.916,8.796,-0.0273,-0.046,0.210,0.025,0.251,-0.628,6.0000E-4,0.006,-0.015
3.900,-1.191,-1.696,10.053,-0.0284,-0.040,0.240,0.031,0.251,4.441E-14,7.5000E-4,0.006,1.093E-15
3.925,-1.230,-1.414,11.310,-0.0294,-0.034,0.270,0.038,0.251,-0.628,9.0000E-4,0.006,-0.015
3.950,-1.261,-1.131,10.681,-0.0301,-0.027,0.255,0.044,0.220,-0.628,0.0010,0.005,-0.015
3.975,-1.286,-0.880,10.681,-0.0307,-0.021,0.255,0.049,0.220,-3.886E-14,0.0012,0.005,-9.714E-16
4.000,-1.305,-0.597,11.938,-0.0312,-0.014,0.285,0.055,0.220,-0.628,0.0013,0.005,-0.015
4.025,-1.316,-0.283,12.566,-0.0314,-0.007,0.300,0.060,0.188,-1.257,0.0014,0.005,-0.030
4.050,-1.319,0.031,11.938,-0.0315,7.500E-4,0.285,0.064,0.157,-0.628,0.0015,0.004,-0.015
4.075,-1.315,0.314,11.310,-0.0314,0.007,0.270,0.068,0.157,-0.628,0.0016,0.004,-0.015
4.100,-1.304,0.597,11.938,-0.0311,0.014,0.285,0.072,0.126,-1.257,0.0017,0.003,-0.030
4.125,-1.285,0.911,11.938,-0.0307,0.022,0.285,0.074,0.094,-0.628,0.0018,0.002,-0.015
4.150,-1.258,1.194,10.681,-0.0300,0.029,0.255,0.077,0.094,-0.628,0.0018,0.002,-0.015
4.175,-1.225,1.445,10.681,-0.0293,0.035,0.255,0.079,0.063,-1.257,0.0019,0.002,-0.030
4.200,-1.186,1.728,10.681,-0.0283,0.041,0.255,0.080,0.031,-1.257,0.0019,7.500E-4,-0.030
4.225,-1.139,1.979,8.796,-0.0272,0.047,0.210,0.080,0.000,-1.257,0.0019,0.000,-0.030
4.250,-1.087,2.168,7.540,-0.0260,0.052,0.180,0.080,-0.031,-1.257,0.0019,-7.500E-4,-0.030
4.275,-1.030,2.356,6.912,-0.0246,0.056,0.165,0.079,-0.063,-0.628,0.0019,-0.002,-0.015
4.300,-0.969,2.513,6.283,-0.0231,0.060,0.150,0.077,-0.063,-0.628,0.0018,-0.002,-0.015
4.325,-0.905,2.670,5.655,-0.0216,0.064,0.135,0.075,-0.094,-1.885,0.0018,-0.002,-0.045
4.350,-0.836,2.796,3.770,-0.0200,0.067,0.090,0.072,-0.157,-1.257,0.0017,-0.004,-0.030
4.375,-0.765,2.859,2.513,-0.0183,0.068,0.060,0.068,-0.157,-2.776E-15,0.0016,-0.004,0.000
4.400,-0.693,2.922,1.885,-0.0165,0.070,0.045,0.064,-0.157,-0.628,0.0015,-0.004,-0.015
4.425,-0.619,2.953,1.257,-0.0148,0.071,0.030,0.060,-0.188,-1.257,0.0014,-0.005,-0.030
4.450,-0.545,2.985,0.628,-0.0130,0.071,0.015,0.055,-0.220,-0.628,0.0013,-0.005,-0.015
4.475,-0.470,2.985,-2.513,-0.0112,0.071,-0.060,0.049,-0.220,-7.827E-14,0.0012,-0.005,-1.874E-15
4.500,-0.396,2.859,-3.770,-0.0095,0.068,-0.090,0.044,-0.220,-0.628,0.0010,-0.005,-0.015
4.525,-0.327,2.796,-2.513,-0.0078,0.067,-0.060,0.038,-0.251,-0.628,9.0000E-4,-0.006,-0.015
4.550,-0.256,2.733,-4.398,-0.0061,0.065,-0.105,0.031,-0.251,8.882E-14,7.5000E-4,-0.006,2.134E-15
4.575,-0.190,2.576,-6.912,-0.0045,0.061,-0.165,0.025,-0.251,0.000,6.0000E-4,-0.006,0.000
4.600,-0.127,2.388,-8.168,-0.0030,0.057,-0.195,0.019,-0.251,-0.628,4.5000E-4,-0.006,-0.015
4.625,-0.071,2.168,-8.168,-0.0017,0.052,-0.195,0.013,-0.283,-1.885,3.0000E-4,-0.007,-0.045
4.650,-0.019,1.979,-8.796,-4.5000E-4,0.047,-0.210,0.005,-0.346,-1.257,1.1250E-4,-0.008,-0.030
4.675,0.028,1.728,-10.053,6.7500E-4,0.041,-0.240,-0.005,-0.346,0.628,-1.1250E-4,-0.008,0.015
4.700,0.068,1.477,-10.681,0.0016,0.035,-0.255,-0.013,-0.314,0.628,-3.0000E-4,-0.007,0.015
4.725,0.102,1.194,-11.938,0.0024,0.029,-0.285,-0.020,-0.314,0.628,-4.8750E-4,-0.008,0.015
4.750,0.127,0.880,-11.310,0.0030,0.021,-0.270,-0.028,-0.283,0.628,-6.7500E-4,-0.007,0.015
4.775,0.146,0.628,-11.310,0.0035,0.015,-0.270,-0.035,-0.283,0.000,-8.2500E-4,-0.007,1.735E-17
4.800,0.159,0.314,-12.566,0.0038,0.008,-0.300,-0.042,-0.283,0.628,-0.0010,-0.007,0.015
4.825,0.162,0.000,-12.566,0.0039,0.000,-0.300,-0.049,-0.251,1.885,-0.0012,-0.006,0.045
4.850,0.159,-0.314,-12.566,0.0038,-0.008,-0.300,-0.055,-0.188,1.885,-0.0013,-0.005,0.045
4.875,0.146,-0.628,-11.938,0.0035,-0.015,-0.285,-0.058,-0.157,0.628,-0.0014,-0.004,0.015
4.900,0.127,-0.911,-11.310,0.0030,-0.022,-0.270,-0.063,-0.157,1.257,-0.0015,-0.004,0.030
4.925,0.101,-1.194,-10.681,0.0024,-0.029,-0.255,-0.066,-0.094,1.885,-0.0016,-0.002,0.045
4.950,0.068,-1.445,-10.053,0.0016,-0.035,-0.240,-0.068,-0.063,1.257,-0.0016,-0.002,0.030
4.975,0.028,-1.696,-10.053,6.7500E-4,-0.041,-0.240,-0.069,-0.031,1.257,-0.0016,-7.500E-4,0.030
5.000,-0.017,-1.948,-9.425,-4.1250E-4,-0.047,-0.225,-0.069,0.000,1.257,-0.0016,0.000,0.030
5.025,-0.069,-2.168,-8.796,-0.0017,-0.052,-0.210,-0.069,0.031,1.257,-0.0016,7.500E-4,0.030
5.050,-0.126,-2.388,-8.168,-0.0030,-0.057,-0.195,-0.068,0.063,0.628,-0.0016,0.002,0.015
5.075,-0.188,-2.576,-5.655,-0.0045,-0.062,-0.135,-0.066,0.063,0.628,-0.0016,0.002,0.015
5.100,-0.254,-2.670,-4.398,-0.0061,-0.064,-0.105,-0.064,0.094,1.885,-0.0015,0.002,0.045
