运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
4.000,-0.617,-0.785,3.770,-0.0147,-0.019,0.090,-0.113,-0.063,0.628,-0.0027,-0.002,0.015
4.025,-0.636,-0.691,4.398,-0.0152,-0.017,0.105,-0.115,-0.063,0.628,-0.0027,-0.002,0.015
4.050,-0.652,-0.565,5.027,-0.0156,-0.014,0.120,-0.116,-0.031,1.257,-0.0028,-7.500E-4,0.030
4.075,-0.664,-0.440,4.398,-0.0159,-0.010,0.105,-0.116,0.000,0.628,-0.0028,0.000,0.015
4.100,-0.674,-0.346,4.398,-0.0161,-0.008,0.105,-0.116,0.000,0.000,-0.0028,0.000,0.000
4.125,-0.682,-0.220,5.655,-0.0163,-0.005,0.135,-0.116,0.000,0.628,-0.0028,0.000,0.015
4.150,-0.685,-0.063,5.655,-0.0164,-0.001,0.135,-0.116,0.031,1.257,-0.0028,7.500E-4,0.030
4.175,-0.685,0.063,5.027,-0.0164,0.001,0.120,-0.115,0.063,1.257,-0.0027,0.002,0.030
4.200,-0.682,0.188,5.027,-0.0163,0.005,0.120,-0.113,0.094,1.885,-0.0027,0.002,0.045
4.225,-0.675,0.314,5.027,-0.0161,0.008,0.120,-0.110,0.157,1.257,-0.0026,0.004,0.030
4.250,-0.666,0.440,4.398,-0.0159,0.011,0.105,-0.105,0.157,0.000,-0.0025,0.004,0.000
4.275,-0.653,0.534,4.398,-0.0156,0.013,0.105,-0.102,0.157,1.257,-0.0024,0.004,0.030
4.300,-0.639,0.660,5.027,-0.0153,0.016,0.120,-0.097,0.220,1.885,-0.0023,0.005,0.045
4.325,-0.620,0.785,4.398,-0.0148,0.019,0.105,-0.091,0.251,0.628,-0.0022,0.006,0.015
4.350,-0.600,0.880,3.770,-0.0143,0.021,0.090,-0.085,0.251,0.628,-0.0020,0.006,0.015
4.375,-0.576,0.974,3.770,-0.0138,0.023,0.090,-0.079,0.283,1.257,-0.0019,0.007,0.030
4.400,-0.551,1.068,3.770,-0.0132,0.026,0.090,-0.071,0.314,0.628,-0.0017,0.008,0.015
4.425,-0.523,1.162,2.513,-0.0125,0.028,0.060,-0.063,0.314,-2.287E-13,-0.0015,0.008,-5.326E-15
4.450,-0.493,1.194,1.885,-0.0118,0.028,0.045,-0.055,0.314,-3.331E-15,-0.0013,0.007,0.000
