运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
0.650,1.626,-7.383,-19.635,0.0388,-0.176,-0.469,0.003,-0.016,-0.157,7.5000E-5,-3.750E-4,-0.004
0.660,1.550,-7.461,-5.773E-13,0.0370,-0.178,0.000,,,,,,
0.670,1.477,-7.383,-7.854,0.0353,-0.176,-0.187,,,,,,
0.680,1.403,-7.618,-19.635,0.0335,-0.182,-0.469,,,,,,
0.690,1.324,-7.775,0.000,0.0316,-0.186,8.327E-15,,,,,,
0.700,1.247,-7.618,3.927,0.0298,-0.182,0.094,0.002,-0.016,0.157,3.7500E-5,-3.750E-4,0.004
0.710,1.172,-7.697,-11.781,0.0280,-0.184,-0.281,,,,,,
0.720,1.093,-7.854,-7.854,0.0261,-0.187,-0.188,,,,,,
0.730,1.015,-7.854,3.927,0.0242,-0.188,0.094,,,,,,
0.740,0.936,-7.775,3.927,0.0224,-0.186,0.094,,,,,,
0.750,0.859,-7.775,2.176E-12,0.0205,-0.186,5.135E-14,0.002,0.000,0.157,3.7500E-5,0.000,0.004
0.760,0.781,-7.775,3.927,0.0186,-0.186,0.094,,,,,,
0.770,0.704,-7.697,7.854,0.0168,-0.184,0.188,,,,,,
0.780,0.627,-7.618,7.854,0.0150,-0.182,0.187,,,,,,
0.790,0.551,-7.540,2.665E-13,0.0132,-0.180,0.000,,,,,,
0.800,0.476,-7.618,1.332E-13,0.0114,-0.182,-4.163E-15,0.002,0.000,-0.157,3.7500E-5,0.000,-0.004
0.810,0.399,-7.540,11.781,0.0095,-0.180,0.281,,,,,,
0.820,0.325,-7.383,11.781,0.0078,-0.176,0.281,,,,,,
0.830,0.251,-7.304,7.854,0.0060,-0.174,0.187,,,,,,
0.840,0.179,-7.226,7.854,0.0043,-0.173,0.188,,,,,,
0.850,0.107,-7.147,11.781,0.0026,-0.171,0.281,0.002,-0.016,-0.157,3.7500E-5,-3.750E-4,-0.004
0.860,0.036,-6.990,11.781,8.6250E-4,-0.167,0.281,,,,,,
0.870,-0.033,-6.912,11.781,-7.8750E-4,-0.165,0.281,,,,,,
0.880,-0.102,-6.754,15.708,-0.0024,-0.161,0.375,,,,,,
0.890,-0.168,-6.597,15.708,-0.0040,-0.157,0.375,,,,,,
0.900,-0.234,-6.440,15.708,-0.0056,-0.154,0.375,0.000,-0.016,0.157,0.0000,-3.750E-4,0.004
0.910,-0.297,-6.283,15.708,-0.0071,-0.150,0.375,,,,,,
0.920,-0.360,-6.126,23.562,-0.0086,-0.146,0.562,,,,,,
0.930,-0.419,-5.812,23.562,-0.0100,-0.139,0.562,,,,,,
0.940,-0.476,-5.655,15.708,-0.0114,-0.135,0.375,,,,,,
0.950,-0.533,-5.498,19.635,-0.0127,-0.131,0.469,0.000,0.000,0.157,0.0000,0.000,0.004
0.960,-0.586,-5.262,23.562,-0.0140,-0.126,0.562,,,,,,
0.970,-0.638,-5.027,23.562,-0.0152,-0.120,0.562,,,,,,
0.980,-0.686,-4.791,23.562,-0.0164,-0.114,0.563,,,,,,
0.990,-0.734,-4.555,23.562,-0.0175,-0.109,0.563,,,,,,
1.000,-0.778,-4.320,23.562,-0.0186,-0.103,0.562,0.000,0.000,0.000,0.0000,0.000,0.000
1.010,-0.820,-4.084,23.562,-0.0196,-0.097,0.562,,,,,,
1.020,-0.859,-3.848,23.562,-0.0205,-0.092,0.562,,,,,,
1.030,-0.897,-3.613,27.489,-0.0214,-0.086,0.656,,,,,,
1.040,-0.931,-3.299,31.416,-0.0222,-0.079,0.750,,,,,,
1.050,-0.963,-2.985,27.489,-0.0230,-0.071,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
1.060,-0.991,-2.749,23.562,-0.0237,-0.066,0.563,,,,,,
1.070,-1.018,-2.513,27.489,-0.0243,-0.060,0.656,,,,,,
1.080,-1.041,-2.199,27.489,-0.0249,-0.052,0.656,,,,,,
1.090,-1.062,-1.963,23.562,-0.0253,-0.047,0.562,,,,,,
1.100,-1.081,-1.728,31.416,-0.0258,-0.041,0.750,0.000,0.000,0.000,0.0000,0.000,0.000
1.110,-1.096,-1.335,35.343,-0.0262,-0.032,0.844,,,,,,
1.120,-1.107,-1.021,27.489,-0.0264,-0.024,0.656,,,,,,
1.130,-1.117,-0.785,27.489,-0.0267,-0.019,0.656,,,,,,
1.140,-1.123,-0.471,31.416,-0.0268,-0.011,0.750,,,,,,
1.150,-1.126,-0.157,27.489,-0.0269,-0.004,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
1.160,-1.126,0.079,23.562,-0.0269,0.002,0.562,,,,,,
1.170,-1.125,0.314,31.416,-0.0268,0.008,0.750,,,,,,
1.180,-1.120,0.707,35.343,-0.0267,0.017,0.844,,,,,,
1.190,-1.111,1.021,27.489,-0.0265,0.024,0.656,,,,,,
1.200,-1.100,1.257,23.562,-0.0262,0.030,0.563,0.000,0.000,0.000,0.0000,0.000,0.000
1.210,-1.085,1.492,27.489,-0.0259,0.036,0.656,,,,,,
1.220,-1.070,1.806,31.416,-0.0255,0.043,0.750,,,,,,
1.230,-1.049,2.121,27.489,-0.0250,0.051,0.656,,,,,,
1.240,-1.027,2.356,23.562,-0.0245,0.056,0.562,,,,,,
1.250,-1.002,2.592,27.489,-0.0239,0.062,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
1.260,-0.975,2.906,31.416,-0.0233,0.069,0.750,,,,,,
1.270,-0.944,3.220,23.562,-0.0225,0.077,0.562,,,,,,
1.280,-0.911,3.377,19.635,-0.0217,0.081,0.469,,,,,,
1.290,-0.877,3.613,27.489,-0.0209,0.086,0.656,,,,,,
1.300,-0.839,3.927,23.562,-0.0200,0.094,0.563,0.000,0.000,0.000,0.0000,0.000,0.000
1.310,-0.798,4.084,15.708,-0.0190,0.098,0.375,,,,,,
1.320,-0.757,4.241,23.562,-0.0181,0.101,0.562,,,,,,
1.330,-0.713,4.555,27.489,-0.0170,0.109,0.656,,,,,,
1.340,-0.666,4.791,19.635,-0.0159,0.114,0.469,,,,,,
1.350,-0.617,4.948,19.635,-0.0147,0.118,0.469,0.000,0.000,0.000,0.0000,0.000,0.000
1.360,-0.567,5.184,23.562,-0.0135,0.124,0.562,,,,,,
1.370,-0.514,5.419,15.708,-0.0123,0.129,0.375,,,,,,
1.380,-0.459,5.498,11.781,-0.0109,0.131,0.281,,,,,,
1.390,-0.404,5.655,19.635,-0.0096,0.135,0.469,,,,,,
1.400,-0.346,5.890,19.635,-0.0082,0.141,0.469,0.000,0.000,0.000,0.0000,0.000,0.000
1.410,-0.286,6.048,15.708,-0.0068,0.144,0.375,,,,,,
1.420,-0.225,6.205,11.781,-0.0054,0.148,0.281,,,,,,
1.430,-0.162,6.283,7.854,-0.0039,0.150,0.187,,,,,,
1.440,-0.099,6.362,11.781,-0.0024,0.152,0.281,,,,,,
1.450,-0.035,6.519,15.708,-8.2500E-4,0.156,0.375,0.000,0.000,0.000,0.0000,0.000,0.000
1.460,0.031,6.676,7.854,7.5000E-4,0.159,0.188,,,,,,
1.470,0.099,6.676,3.927,0.0024,0.159,0.094,,,,,,
1.480,0.165,6.754,11.781,0.0039,0.161,0.281,,,,,,
1.490,0.234,6.912,7.854,0.0056,0.165,0.188,,,,,,
1.500,0.303,6.912,-8.882E-14,0.0072,0.165,2.776E-15,0.000,0.000,0.000,0.0000,0.000,0.000
1.510,0.372,6.912,3.927,0.0089,0.165,0.094,,,,,,
1.520,0.441,6.990,3.927,0.0105,0.167,0.094,,,,,,
1.530,0.512,6.990,-3.927,0.0122,0.167,-0.094,,,,,,
1.540,0.581,6.912,3.864E-12,0.0139,0.165,9.298E-14,,,,,,
1.550,0.650,6.990,7.854,0.0155,0.167,0.188,0.000,0.000,0.000,0.0000,0.000,0.000
1.560,0.721,7.069,7.854,0.0172,0.169,0.187,,,,,,
1.570,0.792,7.147,7.854,0.0189,0.171,0.187,,,,,,
1.580,0.864,7.226,-3.927,0.0206,0.172,-0.094,,,,,,
1.590,0.936,7.069,-27.489,0.0224,0.169,-0.656,,,,,,
1.600,1.005,6.676,-11.781,0.0240,0.159,-0.281,0.000,0.000,0.157,0.0000,0.000,0.004
1.610,1.070,6.833,19.635,0.0255,0.163,0.469,,,,,,
1.620,1.142,7.069,-7.854,0.0273,0.169,-0.188,,,,,,
1.630,1.211,6.676,-27.489,0.0289,0.159,-0.656,,,,,,
1.640,1.275,6.519,0.000,0.0305,0.156,1.804E-14,,,,,,
1.650,1.341,6.676,3.927,0.0320,0.159,0.094,0.000,0.016,0.157,0.0000,3.750E-4,0.004
1.660,1.409,6.597,-19.635,0.0336,0.157,-0.469,,,,,,
1.670,1.473,6.283,-19.635,0.0352,0.150,-0.469,,,,,,
1.680,1.535,6.205,-3.927,0.0366,0.148,-0.094,,,,,,
1.690,1.598,6.205,-15.708,0.0381,0.148,-0.375,,,,,,
1.700,1.659,5.890,-27.489,0.0396,0.141,-0.656,0.002,0.016,-0.157,3.7500E-5,3.750E-4,-0.004
1.710,1.715,5.655,-11.781,0.0410,0.135,-0.281,,,,,,
1.720,1.772,5.655,-11.781,0.0423,0.135,-0.281,,,,,,
1.730,1.828,5.419,-23.562,0.0437,0.129,-0.562,,,,,,
1.740,1.880,5.184,-19.635,0.0449,0.124,-0.469,,,,,,
1.750,1.932,5.027,-15.708,0.0461,0.120,-0.375,0.002,0.000,-0.157,3.7500E-5,0.000,-0.004
1.760,1.981,4.869,-19.635,0.0473,0.116,-0.469,,,,,,
1.770,2.029,4.634,-23.562,0.0485,0.111,-0.562,,,,,,
1.780,2.073,4.398,-19.635,0.0495,0.105,-0.469,,,,,,
1.790,2.117,4.241,-23.562,0.0506,0.101,-0.562,,,,,,
1.800,2.158,3.927,-27.489,0.0515,0.094,-0.656,0.002,0.000,0.000,3.7500E-5,0.000,0.000
1.810,2.196,3.691,-19.635,0.0524,0.088,-0.469,,,,,,
1.820,2.232,3.534,-23.562,0.0533,0.084,-0.563,,,,,,
1.830,2.267,3.220,-27.489,0.0541,0.077,-0.656,,,,,,
1.840,2.297,2.985,-19.635,0.0548,0.071,-0.469,,,,,,
1.850,2.326,2.827,-23.562,0.0555,0.067,-0.562,0.002,0.000,0.000,3.7500E-5,0.000,0.000
1.860,2.353,2.513,-31.416,0.0562,0.060,-0.750,,,,,,
1.870,2.377,2.199,-27.489,0.0567,0.053,-0.656,,,,,,
1.880,2.397,1.963,-19.635,0.0572,0.047,-0.469,,,,,,
1.890,2.416,1.806,-23.562,0.0577,0.043,-0.563,,,,,,
1.900,2.433,1.492,-31.416,0.0581,0.036,-0.750,0.002,0.000,0.000,3.7500E-5,0.000,0.000
1.910,2.446,1.178,-27.489,0.0584,0.028,-0.656,,,,,,
1.920,2.457,0.942,-23.562,0.0587,0.023,-0.563,,,,,,
1.930,2.465,0.707,-23.562,0.0588,0.017,-0.563,,,,,,
1.940,2.471,0.471,-27.489,0.0590,0.011,-0.656,,,,,,
1.950,2.474,0.157,-31.416,0.0591,0.004,-0.750,0.002,0.000,0.000,3.7500E-5,0.000,0.000
1.960,2.474,-0.157,-27.489,0.0591,-0.004,-0.656,,,,,,
1.970,2.471,-0.393,-23.562,0.0590,-0.009,-0.563,,,,,,
1.980,2.466,-0.628,-23.562,0.0589,-0.015,-0.563,,,,,,
1.990,2.458,-0.864,-23.562,0.0587,-0.021,-0.562,,,,,,
2.000,2.449,-1.100,-27.489,0.0585,-0.026,-0.656,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.010,2.436,-1.414,-31.416,0.0582,-0.034,-0.750,,,,,,
2.020,2.421,-1.728,-27.489,0.0578,-0.041,-0.656,,,,,,
2.030,2.402,-1.963,-23.562,0.0573,-0.047,-0.562,,,,,,
2.040,2.381,-2.199,-19.635,0.0569,-0.052,-0.469,,,,,,
2.050,2.358,-2.356,-19.635,0.0563,-0.056,-0.469,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.060,2.334,-2.592,-27.489,0.0557,-0.062,-0.656,,,,,,
2.070,2.306,-2.906,-23.562,0.0551,-0.069,-0.562,,,,,,
2.080,2.276,-3.063,-19.635,0.0543,-0.073,-0.469,,,,,,
2.090,2.245,-3.299,-27.489,0.0536,-0.079,-0.656,,,,,,
2.100,2.210,-3.613,-23.562,0.0528,-0.086,-0.562,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.110,2.172,-3.770,-15.708,0.0519,-0.090,-0.375,,,,,,
2.120,2.135,-3.927,-23.562,0.0510,-0.094,-0.562,,,,,,
2.130,2.094,-4.241,-23.562,0.0500,-0.101,-0.562,,,,,,
2.140,2.050,-4.398,-11.781,0.0489,-0.105,-0.281,,,,,,
2.150,2.006,-4.477,-15.708,0.0479,-0.107,-0.375,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.160,1.960,-4.712,-23.562,0.0468,-0.113,-0.562,,,,,,
2.170,1.912,-4.948,-19.635,0.0456,-0.118,-0.469,,,,,,
2.180,1.861,-5.105,-15.708,0.0444,-0.122,-0.375,,,,,,
2.190,1.810,-5.262,-15.708,0.0432,-0.126,-0.375,,,,,,
2.200,1.756,-5.419,-15.708,0.0419,-0.129,-0.375,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.210,1.701,-5.576,-11.781,0.0406,-0.133,-0.281,,,,,,
2.220,1.645,-5.655,-11.781,0.0393,-0.135,-0.281,,,,,,
2.230,1.588,-5.812,-11.781,0.0379,-0.139,-0.281,,,,,,
2.240,1.528,-5.890,-7.854,0.0365,-0.141,-0.187,,,,,,
2.250,1.470,-5.969,-11.781,0.0351,-0.142,-0.281,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.260,1.409,-6.126,-11.781,0.0336,-0.146,-0.281,,,,,,
2.270,1.348,-6.205,-7.854,0.0322,-0.148,-0.188,,,,,,
2.280,1.285,-6.283,-3.927,0.0307,-0.150,-0.094,,,,,,
2.290,1.222,-6.283,-3.927,0.0292,-0.150,-0.094,,,,,,
2.300,1.159,-6.362,-7.854,0.0277,-0.152,-0.188,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.310,1.095,-6.440,-3.927,0.0261,-0.154,-0.094,,,,,,
2.320,1.030,-6.440,1.430E-11,0.0246,-0.154,3.414E-13,,,,,,
2.330,0.966,-6.440,-1.430E-11,0.0231,-0.154,-3.414E-13,,,,,,
2.340,0.902,-6.440,3.927,0.0215,-0.154,0.094,,,,,,
2.350,0.837,-6.362,3.927,0.0200,-0.152,0.094,0.002,0.000,0.000,3.7500E-5,0.000,0.000
2.360,0.774,-6.362,-3.927,0.0185,-0.152,-0.094,,,,,,
2.370,0.710,-6.440,-7.061E-12,0.0170,-0.154,-1.651E-13,,,,,,
2.380,0.646,-6.362,11.781,0.0154,-0.152,0.281,,,,,,
2.390,0.583,-6.205,7.854,0.0139,-0.148,0.188,,,,,,
2.400,0.522,-6.205,-1.350E-11,0.0125,-0.148,-3.289E-13,0.002,0.000,-0.157,3.7500E-5,0.000,-0.004
2.410,0.459,-6.205,3.927,0.0110,-0.148,0.094,,,,,,
2.420,0.397,-6.126,7.854,0.0095,-0.146,0.188,,,,,,
2.430,0.336,-6.048,7.854,0.0080,-0.144,0.188,,,,,,
2.440,0.276,-5.969,7.854,0.0066,-0.142,0.187,,,,,,
2.450,0.217,-5.890,7.854,0.0052,-0.141,0.187,0.002,-0.016,-0.157,3.7500E-5,-3.750E-4,-0.004
2.460,0.159,-5.812,7.854,0.0038,-0.139,0.188,,,,,,
2.470,0.101,-5.733,11.781,0.0024,-0.137,0.281,,,,,,
2.480,0.044,-5.576,15.708,0.0011,-0.133,0.375,,,,,,
2.490,-0.011,-5.419,11.781,-2.6250E-4,-0.129,0.281,,,,,,
2.500,-0.064,-5.341,11.781,-0.0015,-0.127,0.281,0.000,-0.016,0.157,0.0000,-3.750E-4,0.004
2.510,-0.118,-5.184,19.635,-0.0028,-0.124,0.469,,,,,,
2.520,-0.168,-4.948,15.708,-0.0040,-0.118,0.375,,,,,,
2.530,-0.217,-4.869,11.781,-0.0052,-0.116,0.281,,,,,,
2.540,-0.265,-4.712,19.635,-0.0063,-0.112,0.469,,,,,,
2.550,-0.311,-4.477,15.708,-0.0074,-0.107,0.375,0.000,0.000,0.157,0.0000,0.000,0.004
2.560,-0.355,-4.398,11.781,-0.0085,-0.105,0.281,,,,,,
2.570,-0.399,-4.241,19.635,-0.0095,-0.101,0.469,,,,,,
2.580,-0.440,-4.006,23.562,-0.0105,-0.096,0.562,,,,,,
2.590,-0.479,-3.770,23.562,-0.0114,-0.090,0.562,,,,,,
2.600,-0.515,-3.534,19.635,-0.0123,-0.084,0.469,0.000,0.000,0.000,0.0000,0.000,0.000
2.610,-0.550,-3.377,15.708,-0.0131,-0.081,0.375,,,,,,
2.620,-0.583,-3.220,19.635,-0.0139,-0.077,0.469,,,,,,
2.630,-0.614,-2.985,23.562,-0.0147,-0.071,0.563,,,,,,
2.640,-0.642,-2.749,23.562,-0.0153,-0.066,0.562,,,,,,
2.650,-0.669,-2.513,23.562,-0.0160,-0.060,0.562,0.000,0.000,0.000,0.0000,0.000,0.000
2.660,-0.693,-2.278,19.635,-0.0165,-0.054,0.469,,,,,,
2.670,-0.715,-2.121,23.562,-0.0171,-0.051,0.562,,,,,,
2.680,-0.735,-1.806,27.489,-0.0175,-0.043,0.656,,,,,,
2.690,-0.751,-1.571,19.635,-0.0179,-0.038,0.469,,,,,,
2.700,-0.767,-1.414,23.562,-0.0183,-0.034,0.563,0.000,0.000,0.000,0.0000,0.000,0.000
2.710,-0.779,-1.100,27.489,-0.0186,-0.026,0.656,,,,,,
2.720,-0.789,-0.864,19.635,-0.0188,-0.021,0.469,,,,,,
2.730,-0.796,-0.707,19.635,-0.0190,-0.017,0.469,,,,,,
2.740,-0.803,-0.471,27.489,-0.0192,-0.011,0.656,,,,,,
2.750,-0.806,-0.157,27.489,-0.0192,-0.004,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
2.760,-0.806,0.079,23.562,-0.0192,0.002,0.562,,,,,,
2.770,-0.804,0.314,23.562,-0.0192,0.008,0.563,,,,,,
2.780,-0.800,0.550,19.635,-0.0191,0.013,0.469,,,,,,
2.790,-0.793,0.707,19.635,-0.0189,0.017,0.469,,,,,,
2.800,-0.785,0.942,27.489,-0.0187,0.022,0.656,0.000,0.000,0.000,0.0000,0.000,0.000
2.810,-0.774,1.257,27.489,-0.0185,0.030,0.656,,,,,,
2.820,-0.760,1.492,19.635,-0.0181,0.036,0.469,,,,,,
2.830,-0.745,1.649,19.635,-0.0178,0.039,0.469,,,,,,
2.840,-0.727,1.885,27.489,-0.0174,0.045,0.656,,,,,,
2.850,-0.707,2.199,23.562,-0.0169,0.053,0.563,0.000,0.000,0.000,0.0000,0.000,0.000
2.860,-0.683,2.356,15.708,-0.0163,0.056,0.375,,,,,,
2.870,-0.660,2.513,23.562,-0.0157,0.060,0.562,,,,,,
2.880,-0.633,2.827,23.562,-0.0151,0.067,0.563,,,,,,
2.890,-0.603,2.985,15.708,-0.0144,0.071,0.375,,,,,,
2.900,-0.573,3.142,19.635,-0.0137,0.075,0.469,0.000,0.000,0.000,0.0000,0.000,0.000
2.910,-0.540,3.377,19.635,-0.0129,0.081,0.469,,,,,,
2.920,-0.506,3.534,19.635,-0.0121,0.084,0.469,,,,,,
2.930,-0.470,3.770,23.562,-0.0112,0.090,0.562,,,,,,
2.940,-0.430,4.006,15.708,-0.0103,0.096,0.375,,,,,,
2.950,-0.390,4.084,7.854,-0.0093,0.097,0.188,0.000,0.000,0.000,0.0000,0.000,0.000
2.960,-0.349,4.163,15.708,-0.0083,0.099,0.375,,,,,,
2.970,-0.306,4.398,19.635,-0.0073,0.105,0.469,,,,,,
2.980,-0.261,4.555,15.708,-0.0062,0.109,0.375,,,,,,
2.990,-0.215,4.712,15.708,-0.0051,0.112,0.375,,,,,,
3.000,-0.167,4.869,11.781,-0.0040,0.116,0.281,0.000,0.000,0.000,0.0000,0.000,0.000
3.010,-0.118,4.948,7.854,-0.0028,0.118,0.187,,,,,,
3.020,-0.068,5.027,11.781,-0.0016,0.120,0.281,,,,,,
3.030,-0.017,5.184,15.708,-4.1250E-4,0.124,0.375,,,,,,
3.040,0.036,5.341,7.854,8.6250E-4,0.127,0.188,,,,,,
3.050,0.090,5.341,3.927,0.0021,0.128,0.094,0.000,0.000,0.000,0.0000,0.000,0.000
3.060,0.143,5.419,7.854,0.0034,0.129,0.187,,,,,,
3.070,0.198,5.498,7.854,0.0047,0.131,0.187,,,,,,
3.080,0.253,5.576,7.854,0.0060,0.133,0.187,,,,,,
3.090,0.309,5.655,3.927,0.0074,0.135,0.094,,,,,,
3.100,0.366,5.655,3.927,0.0087,0.135,0.094,0.000,0.000,0.000,0.0000,0.000,0.000
3.110,0.423,5.733,3.927,0.0101,0.137,0.094,,,,,,
3.120,0.481,5.733,1.275E-11,0.0115,0.137,3.039E-13,,,,,,
3.130,0.537,5.733,3.927,0.0128,0.137,0.094,,,,,,
3.140,0.595,5.812,3.927,0.0142,0.139,0.094,,,,,,
3.150,0.653,5.812,6.439E-12,0.0156,0.139,1.582E-13,0.000,0.000,0.000,0.0000,0.000,0.000
3.160,0.712,5.812,-6.439E-12,0.0170,0.139,-1.582E-13,,,,,,
3.170,0.770,5.812,3.927,0.0184,0.139,0.094,,,,,,
3.180,0.828,5.890,7.854,0.0198,0.141,0.188,,,,,,
3.190,0.888,5.969,-11.781,0.0212,0.143,-0.281,,,,,,
3.200,0.947,5.655,-27.489,0.0226,0.135,-0.656,0.000,0.000,0.000,0.0000,0.000,0.000
3.210,1.001,5.419,3.927,0.0239,0.129,0.094,,,,,,
3.220,1.056,5.733,19.635,0.0252,0.137,0.469,,,,,,
