,,,7.0000E-2,3.3000E-3,,,,,7.0000E-2,5.8000E-3,
,,,7.1000E-2,1.5000E-3,,,,,7.1000E-2,1.2000E-3,
,,,7.2000E-2,1.1000E-3,,,,,7.2000E-2,1.4000E-3,
,,,7.3000E-2,3.7000E-3,,,,,7.3000E-2,4.6000E-3,
,,,7.4000E-2,7.1000E-3,,,,,7.4000E-2,1.4000E-3,
,,,7.5000E-2,1.1000E-3,,,,,7.5000E-2,5.0000E-3,
,,,7.6000E-2,3.9000E-3,,,,,7.6000E-2,1.2000E-3,
,,,7.7000E-2,1.3000E-3,,,,,7.7000E-2,5.6000E-3,
,,,7.8000E-2,1.3000E-3,,,,,7.8000E-2,1.0000E-3,
,,,7.9000E-2,4.9000E-3,,,,,7.9000E-2,6.8000E-3,
,,,8.0000E-2,9.0000E-4,,,,,8.0000E-2,4.8000E-3,
,,,8.1000E-2,6.3000E-3,,,,,8.1000E-2,1.0000E-3,
,,,8.2000E-2,1.5000E-3,,,,,8.2000E-2,7.2000E-3,
,,,8.3000E-2,6.5000E-3,,,,,8.3000E-2,1.2000E-3,
,,,8.4000E-2,1.1000E-3,,,,,8.4000E-2,1.4000E-3,
,,,8.5000E-2,3.3000E-3,,,,,8.5000E-2,4.6000E-3,
,,,8.6000E-2,1.5000E-3,,,,,8.6000E-2,1.2000E-3,
,,,8.7000E-2,4.9000E-3,,,,,8.7000E-2,6.6000E-3,
,,,8.8000E-2,3.5000E-3,,,,,8.8000E-2,5.0000E-3,
,,,8.9000E-2,7.0000E-4,,,,,8.9000E-2,1.0000E-3,
,,,9.0000E-2,1.5000E-3,,,,,9.0000E-2,4.0000E-3,
,,,9.1000E-2,3.5000E-3,,,,,9.1000E-2,1.2000E-3,
,,,9.2000E-2,4.3000E-3,,,,,9.2000E-2,1.2000E-3,
,,,9.3000E-2,1.1000E-3,,,,,9.3000E-2,6.6000E-3,
,,,9.4000E-2,1.3000E-3,,,,,9.4000E-2,1.6000E-3,
,,,9.5000E-2,4.1000E-3,,,,,9.5000E-2,3.8000E-3,
,,,9.6000E-2,9.0000E-4,,,,,9.6000E-2,3.6000E-3,
,,,9.7000E-2,3.5000E-3,,,,,9.7000E-2,1.0000E-3,
,,,9.8000E-2,3.9000E-3,,,,,9.8000E-2,4.8000E-3,
,,,9.9000E-2,1.1000E-3,,,,,9.9000E-2,1.0000E-3,
,,,1.0000E-1,9.0000E-4,,,,,1.0000E-1,1.8000E-3,
,,,1.0100E-1,4.9000E-3,,,,,1.0100E-1,6.8000E-3,
,,,1.0200E-1,1.5000E-3,,,,,1.0200E-1,1.6000E-3,
,,,1.0300E-1,2.7000E-3,,,,,1.0300E-1,4.6000E-3,
,,,1.0400E-1,5.7000E-3,,,,,1.0400E-1,8.2000E-3,
,,,1.0500E-1,1.5000E-3,,,,,1.0500E-1,8.0000E-4,
,,,1.0600E-1,3.9000E-3,,,,,1.0600E-1,7.6000E-3,
