Record Length,2.500000e+03,,   0.647800000000,   2.36000,
Sample Interval,1.000000e-05,,   0.647810000000,   2.36000,
Trigger Point,-6.478000000000e+04,,   0.647820000000,   2.36000,
,,,   0.647830000000,   2.36000,
,,,   0.647840000000,   2.36000,
,,,   0.647850000000,   2.36000,
Source,CH2,,   0.647860000000,   2.34000,
Vertical Units,V,,   0.647870000000,   2.32000,
Vertical Scale,5.000000e-01,,   0.647880000000,   2.32000,
Vertical Offset,-2.140000e+00,,   0.647890000000,   2.32000,
Horizontal Units,s,,   0.647900000000,   2.32000,
Horizontal Scale,2.500000e-03,,   0.647910000000,   2.32000,
Pt Fmt,Y,,   0.647920000000,   2.32000,
Yzero,0.000000e+00,,   0.647930000000,   2.30000,
Probe Atten,1.000000e+00,,   0.647940000000,   2.30000,
Model Number,TDS2012C,,   0.647950000000,   2.30000,
Serial Number,C044957,,   0.647960000000,   2.28000,
Firmware Version,FV:v24.26,,   0.647970000000,   2.28000,
,,,0.647980000000,   2.28000,
,,,0.647990000000,   2.26000,
,,,0.648000000000,   2.26000,
,,,0.648010000000,   2.26000,
,,,0.648020000000,   2.24000,
,,,0.648030000000,   2.26000,
,,,0.648040000000,   2.26000,
,,,0.648050000000,   2.24000,
,,,0.648060000000,   2.22000,
,,,0.648070000000,   2.22000,
,,,0.648080000000,   2.20000,
,,,0.648090000000,   2.22000,
,,,0.648100000000,   2.20000,
,,,0.648110000000,   2.22000,
,,,0.648120000000,   2.20000,
,,,0.648130000000,   2.20000,
,,,0.648140000000,   2.22000,
,,,0.648150000000,   2.18000,
,,,0.648160000000,   2.18000,
,,,0.648170000000,   2.16000,
,,,0.648180000000,   2.16000,
,,,0.648190000000,   2.18000,
,,,0.648200000000,   2.18000,
,,,0.648210000000,   2.18000,
,,,0.648220000000,   2.16000,
,,,0.648230000000,   2.14000,
,,,0.648240000000,   2.16000,
,,,0.648250000000,   2.14000,
,,,0.648260000000,   2.12000,
,,,0.648270000000,   2.12000,
,,,0.648280000000,   2.12000,
,,,0.648290000000,   2.12000,
,,,0.648300000000,   2.12000,
,,,0.648310000000,   2.12000,
,,,0.648320000000,   2.10000,
,,,0.648330000000,   2.10000,
,,,0.648340000000,   2.08000,
,,,0.648350000000,   2.10000,
,,,0.648360000000,   2.08000,
,,,0.648370000000,   2.10000,
,,,0.648380000000,   2.10000,
,,,0.648390000000,   2.08000,
,,,0.648400000000,   2.08000,
,,,0.648410000000,   2.06000,
,,,0.648420000000,   2.06000,
,,,0.648430000000,   2.06000,
,,,0.648440000000,   2.06000,
,,,0.648450000000,   2.04000,
,,,0.648460000000,   2.04000,
,,,0.648470000000,   2.04000,
,,,0.648480000000,   2.04000,
,,,0.648490000000,   2.06000,
,,,0.648500000000,   2.02000,
,,,0.648510000000,   2.00000,
,,,0.648520000000,   2.02000,
,,,0.648530000000,   2.02000,
,,,0.648540000000,   2.02000,
,,,0.648550000000,   2.02000,
,,,0.648560000000,   2.00000,
,,,0.648570000000,   2.00000,
,,,0.648580000000,   2.00000,
,,,0.648590000000,   2.00000,
,,,0.648600000000,   1.98000,
,,,0.648610000000,   1.98000,
,,,0.648620000000,   1.98000,
,,,0.648630000000,   1.98000,
,,,0.648640000000,   1.96000,
,,,0.648650000000,   1.96000,
,,,0.648660000000,   1.98000,
,,,0.648670000000,   1.98000,
,,,0.648680000000,   1.96000,
,,,0.648690000000,   1.96000,
,,,0.648700000000,   1.92000,
,,,0.648710000000,   1.94000,
,,,0.648720000000,   1.94000,
,,,0.648730000000,   1.94000,
,,,0.648740000000,   1.92000,
,,,0.648750000000,   1.92000,
,,,0.648760000000,   1.92000,
,,,0.648770000000,   1.92000,
,,,0.648780000000,   1.92000,
,,,0.648790000000,   1.90000,
,,,0.648800000000,   1.90000,
,,,0.648810000000,   1.90000,
,,,0.648820000000,   1.90000,
,,,0.648830000000,   1.90000,
,,,0.648840000000,   1.88000,
,,,0.648850000000,   1.88000,
,,,0.648860000000,   1.86000,
,,,0.648870000000,   1.88000,
,,,0.648880000000,   1.88000,
,,,0.648890000000,   1.86000,
,,,0.648900000000,   1.86000,
,,,0.648910000000,   1.88000,
,,,0.648920000000,   1.86000,
,,,0.648930000000,   1.88000,
,,,0.648940000000,   1.86000,
