运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
1.600,0.057,-1.948,15.708,0.0013,-0.046,0.375,-0.003,0.063,0.628,-7.5000E-5,0.001,0.015
1.625,0.013,-1.508,17.593,3.0000E-4,-0.036,0.420,-0.002,0.094,1.885,-3.7500E-5,0.002,0.045
1.650,-0.019,-1.068,16.965,-4.5000E-4,-0.025,0.405,0.002,0.157,1.885,3.7500E-5,0.004,0.045
1.675,-0.041,-0.660,16.336,-9.7500E-4,-0.016,0.390,0.006,0.188,1.257,1.5000E-4,0.005,0.030
1.700,-0.052,-0.251,16.336,-0.0012,-0.006,0.390,0.011,0.220,1.257,2.6250E-4,0.005,0.030
1.725,-0.053,0.157,16.965,-0.0013,0.004,0.405,0.017,0.251,1.257,4.1250E-4,0.006,0.030
1.750,-0.044,0.597,18.221,-0.0011,0.014,0.435,0.024,0.283,1.257,5.6250E-4,0.007,0.030
1.775,-0.024,1.068,17.593,-5.6250E-4,0.025,0.420,0.031,0.314,0.628,7.5000E-4,0.007,0.015
1.800,0.009,1.477,15.708,2.2500E-4,0.035,0.375,0.039,0.314,0.628,9.3750E-4,0.007,0.015
1.825,0.050,1.854,15.708,0.0012,0.044,0.375,0.047,0.346,0.628,0.0011,0.008,0.015
1.850,0.102,2.262,15.708,0.0024,0.054,0.375,0.057,0.346,3.664E-14,0.0013,0.008,7.286E-16
1.875,0.163,2.639,13.823,0.0039,0.063,0.330,0.064,0.346,-0.628,0.0015,0.008,-0.015
1.900,0.234,2.953,12.566,0.0056,0.070,0.300,0.074,0.314,-1.885,0.0018,0.007,-0.045
1.925,0.311,3.267,12.566,0.0074,0.078,0.300,0.080,0.251,-1.257,0.0019,0.006,-0.030
1.950,0.397,3.581,10.681,0.0095,0.085,0.255,0.086,0.251,-0.628,0.0021,0.006,-0.015
1.975,0.490,3.801,8.796,0.0117,0.091,0.210,0.093,0.220,-0.628,0.0022,0.005,-0.015
2.000,0.587,4.021,8.168,0.0140,0.096,0.195,0.097,0.220,0.628,0.0023,0.005,0.015
2.025,0.691,4.210,6.283,0.0165,0.100,0.150,0.104,0.251,-3.886E-14,0.0025,0.006,-9.368E-16
2.050,0.798,4.335,4.398,0.0190,0.103,0.105,0.110,0.220,-1.257,0.0026,0.005,-0.030
2.075,0.908,4.430,3.142,0.0217,0.106,0.075,0.115,0.188,-0.628,0.0027,0.005,-0.015
2.100,1.019,4.492,1.885,0.0243,0.107,0.045,0.119,0.188,5.551E-15,0.0029,0.005,0.000
2.125,1.133,4.524,0.628,0.0270,0.108,0.015,0.124,0.188,-0.628,0.0030,0.005,-0.015
2.150,1.246,4.524,-0.628,0.0297,0.108,-0.015,0.129,0.157,-1.257,0.0031,0.004,-0.030
2.175,1.359,4.492,-2.513,0.0324,0.107,-0.060,0.132,0.126,-0.628,0.0032,0.003,-0.015
2.200,1.470,4.398,-5.027,0.0351,0.105,-0.120,0.135,0.126,-0.628,0.0032,0.003,-0.015
2.225,1.579,4.241,-6.283,0.0377,0.101,-0.150,0.138,0.094,-1.257,0.0033,0.002,-0.030
2.250,1.682,4.084,-7.540,0.0402,0.098,-0.180,0.140,0.063,-0.628,0.0033,0.002,-0.015
2.275,1.783,3.864,-10.053,0.0426,0.092,-0.240,0.141,0.063,-0.628,0.0034,0.002,-0.015
2.300,1.876,3.581,-11.310,0.0448,0.085,-0.270,0.143,0.031,-1.257,0.0034,7.500E-4,-0.030
2.325,1.962,3.299,-11.938,0.0468,0.079,-0.285,0.143,0.000,-0.628,0.0034,0.000,-0.015
2.350,2.040,2.985,-13.195,0.0487,0.071,-0.315,0.143,0.000,-0.628,0.0034,0.000,-0.015
2.375,2.111,2.639,-14.451,0.0504,0.063,-0.345,0.143,-0.031,-1.257,0.0034,-7.500E-4,-0.030
2.400,2.172,2.262,-15.708,0.0519,0.054,-0.375,0.141,-0.063,-1.257,0.0034,-0.002,-0.030
2.425,2.224,1.854,-16.965,0.0531,0.044,-0.405,0.140,-0.094,-1.257,0.0033,-0.002,-0.030
2.450,2.265,1.414,-16.965,0.0541,0.034,-0.405,0.137,-0.126,-0.628,0.0033,-0.003,-0.015
2.475,2.295,1.005,-16.336,0.0548,0.024,-0.390,0.134,-0.126,-0.628,0.0032,-0.003,-0.015
2.500,2.315,0.597,-16.336,0.0553,0.014,-0.390,0.130,-0.157,-1.257,0.0031,-0.004,-0.030
2.525,2.325,0.188,-17.593,0.0555,0.005,-0.420,0.126,-0.188,-0.628,0.0030,-0.004,-0.015
2.550,2.325,-0.283,-18.850,0.0555,-0.007,-0.450,0.121,-0.188,-3.331E-14,0.0029,-0.004,-7.980E-16
2.575,2.311,-0.754,-16.965,0.0552,-0.018,-0.405,0.116,-0.188,-0.628,0.0028,-0.005,-0.015
2.600,2.287,-1.131,-16.336,0.0546,-0.027,-0.390,0.112,-0.220,-0.628,0.0027,-0.005,-0.015
2.625,2.254,-1.571,-16.965,0.0538,-0.037,-0.405,0.105,-0.220,3.886E-14,0.0025,-0.005,9.368E-16
2.650,2.209,-1.979,-16.336,0.0527,-0.047,-0.390,0.101,-0.220,-0.628,0.0024,-0.005,-0.015
2.675,2.155,-2.388,-15.708,0.0515,-0.057,-0.375,0.094,-0.251,-0.628,0.0022,-0.006,-0.015
2.700,2.089,-2.765,-13.823,0.0499,-0.066,-0.330,0.088,-0.251,-0.628,0.0021,-0.006,-0.015
2.725,2.017,-3.079,-13.195,0.0482,-0.074,-0.315,0.082,-0.283,-1.257,0.0019,-0.007,-0.030
2.750,1.935,-3.424,-11.938,0.0462,-0.082,-0.285,0.074,-0.314,-0.628,0.0018,-0.007,-0.015
2.775,1.846,-3.676,-9.425,0.0441,-0.088,-0.225,0.066,-0.314,-4.996E-14,0.0016,-0.007,-1.336E-15
2.800,1.751,-3.896,-9.425,0.0418,-0.093,-0.225,0.058,-0.314,-5.329E-14,0.0014,-0.008,-1.336E-15
2.825,1.651,-4.147,-8.168,0.0394,-0.099,-0.195,0.050,-0.314,0.000,0.0012,-0.008,0.000
2.850,1.544,-4.304,-5.655,0.0369,-0.103,-0.135,0.042,-0.314,5.551E-14,0.0010,-0.008,1.336E-15
2.875,1.436,-4.430,-3.770,0.0343,-0.106,-0.090,0.035,-0.314,0.628,8.2500E-4,-0.007,0.015
2.900,1.323,-4.492,-1.885,0.0316,-0.107,-0.045,0.027,-0.283,1.257,6.3750E-4,-0.007,0.030
2.925,1.211,-4.524,-0.628,0.0289,-0.108,-0.015,0.020,-0.251,0.628,4.8750E-4,-0.006,0.015
2.950,1.096,-4.524,1.257,0.0262,-0.108,0.030,0.014,-0.251,0.628,3.3750E-4,-0.006,0.015
2.975,0.985,-4.461,2.513,0.0235,-0.107,0.060,0.008,-0.220,1.885,1.8750E-4,-0.005,0.045
3.000,0.873,-4.398,3.142,0.0209,-0.105,0.075,0.003,-0.157,1.885,7.5000E-5,-0.004,0.045
3.025,0.765,-4.304,4.398,0.0183,-0.103,0.105,-7.373E-18,-0.126,1.257,-5.4210E-20,-0.003,0.030
3.050,0.658,-4.178,6.912,0.0157,-0.100,0.165,-0.003,-0.094,1.257,-7.5000E-5,-0.002,0.030
3.075,0.556,-3.958,9.425,0.0133,-0.095,0.225,-0.005,-0.063,1.257,-1.1250E-4,-0.002,0.030
3.100,0.460,-3.707,10.053,0.0110,-0.089,0.240,-0.006,-0.031,0.628,-1.5000E-4,-7.500E-4,0.015
3.125,0.371,-3.456,10.681,0.0089,-0.082,0.255,-0.006,-0.031,0.628,-1.5000E-4,-7.500E-4,0.015
3.150,0.287,-3.173,11.310,0.0069,-0.076,0.270,-0.008,0.000,1.257,-1.8750E-4,0.000,0.030
3.175,0.212,-2.890,12.566,0.0051,-0.069,0.300,-0.006,0.031,0.628,-1.5000E-4,7.500E-4,0.015
3.200,0.143,-2.545,15.708,0.0034,-0.061,0.375,-0.006,0.031,0.628,-1.5000E-4,7.500E-4,0.015
3.225,0.085,-2.105,16.336,0.0020,-0.050,0.390,-0.005,0.063,1.257,-1.1250E-4,0.002,0.030
3.250,0.038,-1.728,15.080,9.0000E-4,-0.041,0.360,-0.003,0.094,1.257,-7.5000E-5,0.002,0.030
3.275,-0.002,-1.351,15.708,-3.7500E-5,-0.032,0.375,-7.373E-18,0.126,1.257,-6.7763E-20,0.003,0.030
3.300,-0.030,-0.942,16.965,-7.1250E-4,-0.022,0.405,0.003,0.157,1.885,7.5000E-5,0.004,0.045
3.325,-0.049,-0.503,18.221,-0.0012,-0.012,0.435,0.008,0.220,1.885,1.8750E-4,0.005,0.045
3.350,-0.055,-0.031,17.593,-0.0013,-7.500E-4,0.420,0.014,0.251,0.628,3.3750E-4,0.006,0.015
3.375,-0.050,0.377,16.336,-0.0012,0.009,0.390,0.020,0.251,0.628,4.8750E-4,0.006,0.015
3.400,-0.036,0.785,16.965,-8.6250E-4,0.019,0.405,0.027,0.283,1.257,6.3750E-4,0.007,0.030
3.425,-0.011,1.225,16.965,-2.6250E-4,0.029,0.405,0.035,0.314,0.628,8.2500E-4,0.008,0.015
3.450,0.025,1.634,16.336,6.0000E-4,0.039,0.390,0.042,0.314,0.628,0.0010,0.008,0.015
3.475,0.071,2.042,15.708,0.0017,0.049,0.375,0.050,0.346,1.257,0.0012,0.008,0.030
3.500,0.127,2.419,14.451,0.0030,0.058,0.345,0.060,0.377,-5.884E-14,0.0014,0.009,-1.457E-15
3.525,0.192,2.765,13.823,0.0046,0.066,0.330,0.069,0.346,-1.885,0.0016,0.008,-0.045
3.550,0.265,3.110,12.566,0.0063,0.074,0.300,0.077,0.283,-2.513,0.0018,0.007,-0.060
3.575,0.347,3.393,11.310,0.0083,0.081,0.270,0.083,0.220,-1.257,0.0020,0.005,-0.030
3.600,0.435,3.676,10.681,0.0104,0.088,0.255,0.088,0.220,0.628,0.0021,0.005,0.015
3.625,0.531,3.927,8.168,0.0127,0.094,0.195,0.094,0.251,0.628,0.0022,0.006,0.015
3.650,0.631,4.084,6.283,0.0151,0.097,0.150,0.101,0.251,-0.628,0.0024,0.006,-0.015
3.675,0.735,4.241,6.283,0.0176,0.101,0.150,0.107,0.220,-1.257,0.0026,0.005,-0.030
3.700,0.844,4.398,4.398,0.0201,0.105,0.105,0.112,0.188,-0.628,0.0027,0.005,-0.015
3.725,0.955,4.461,1.885,0.0228,0.107,0.045,0.116,0.188,5.551E-15,0.0028,0.005,0.000
3.750,1.067,4.492,1.885,0.0255,0.107,0.045,0.121,0.188,-2.776E-14,0.0029,0.005,-7.980E-16
3.775,1.180,4.555,-8.349E-13,0.0282,0.109,-1.887E-14,0.126,0.188,-0.628,0.0030,0.004,-0.015
3.800,1.294,4.492,-2.513,0.0309,0.107,-0.060,0.130,0.157,-1.257,0.0031,0.004,-0.030
3.825,1.404,4.430,-1.885,0.0335,0.106,-0.045,0.134,0.126,-1.257,0.0032,0.003,-0.030
3.850,1.516,4.398,-5.027,0.0362,0.105,-0.120,0.137,0.094,-1.257,0.0033,0.002,-0.030
3.875,1.624,4.178,-8.796,0.0388,0.100,-0.210,0.138,0.063,-0.628,0.0033,0.002,-0.015
3.900,1.725,3.958,-8.168,0.0412,0.094,-0.195,0.140,0.063,1.110E-14,0.0033,0.002,2.689E-16
3.925,1.822,3.770,-9.425,0.0435,0.090,-0.225,0.141,0.063,-0.628,0.0034,0.002,-0.015
3.950,1.913,3.487,-11.938,0.0457,0.083,-0.285,0.143,0.031,-1.257,0.0034,7.500E-4,-0.030
3.975,1.996,3.173,-13.195,0.0477,0.076,-0.315,0.143,0.000,-1.257,0.0034,0.000,-0.030
4.000,2.072,2.827,-13.823,0.0495,0.067,-0.330,0.143,-0.031,-1.257,0.0034,-7.500E-4,-0.030
4.025,2.138,2.482,-15.080,0.0510,0.059,-0.360,0.141,-0.063,-0.628,0.0034,-0.001,-0.015
4.050,2.196,2.073,-16.336,0.0524,0.050,-0.390,0.140,-0.063,-0.628,0.0033,-0.002,-0.015
4.075,2.242,1.665,-15.708,0.0535,0.040,-0.375,0.138,-0.094,-1.257,0.0033,-0.002,-0.030
4.100,2.279,1.288,-16.336,0.0544,0.031,-0.390,0.135,-0.126,-0.628,0.0032,-0.003,-0.015
4.125,2.306,0.848,-18.221,0.0551,0.020,-0.435,0.132,-0.126,-0.628,0.0032,-0.003,-0.015
4.150,2.322,0.377,-18.221,0.0554,0.009,-0.435,0.129,-0.157,-1.257,0.0031,-0.004,-0.030
4.175,2.325,-0.063,-16.336,0.0555,-0.001,-0.390,0.124,-0.188,-0.628,0.0030,-0.005,-0.015
4.200,2.318,-0.440,-16.336,0.0554,-0.010,-0.390,0.119,-0.188,-0.628,0.0029,-0.004,-0.015
4.225,2.303,-0.880,-18.221,0.0550,-0.021,-0.435,0.115,-0.220,-0.628,0.0027,-0.005,-0.015
4.250,2.275,-1.351,-17.593,0.0543,-0.032,-0.420,0.108,-0.220,7.827E-14,0.0026,-0.005,1.874E-15
4.275,2.235,-1.759,-15.708,0.0534,-0.042,-0.375,0.104,-0.220,-0.628,0.0025,-0.005,-0.015
4.300,2.187,-2.136,-15.080,0.0522,-0.051,-0.360,0.097,-0.251,-0.628,0.0023,-0.006,-0.015
4.325,2.128,-2.513,-15.080,0.0508,-0.060,-0.360,0.091,-0.251,0.000,0.0022,-0.006,0.000
4.350,2.061,-2.890,-14.451,0.0492,-0.069,-0.345,0.085,-0.251,-0.628,0.0020,-0.006,-0.015
4.375,1.984,-3.236,-13.195,0.0474,-0.077,-0.315,0.079,-0.283,-1.257,0.0019,-0.007,-0.030
4.400,1.899,-3.550,-11.310,0.0453,-0.085,-0.270,0.071,-0.314,-0.628,0.0017,-0.007,-0.015
4.425,1.806,-3.801,-8.796,0.0431,-0.091,-0.210,0.063,-0.314,-1.055E-13,0.0015,-0.008,-2.671E-15
4.450,1.709,-3.990,-8.168,0.0408,-0.095,-0.195,0.055,-0.314,1.144E-13,0.0013,-0.008,2.671E-15
4.475,1.607,-4.210,-7.540,0.0384,-0.100,-0.180,0.047,-0.314,0.000,0.0011,-0.007,0.000
4.500,1.499,-4.367,-5.027,0.0358,-0.104,-0.120,0.039,-0.314,-2.232E-13,9.3750E-4,-0.008,-5.326E-15
4.525,1.389,-4.461,-3.142,0.0332,-0.107,-0.075,0.031,-0.314,0.628,7.5000E-4,-0.008,0.015
4.550,1.275,-4.524,-0.628,0.0305,-0.108,-0.015,0.024,-0.283,1.257,5.6250E-4,-0.007,0.030
4.575,1.162,-4.492,0.628,0.0278,-0.107,0.015,0.017,-0.251,1.257,4.1250E-4,-0.006,0.030
4.600,1.051,-4.492,-1.634E-12,0.0251,-0.107,-3.803E-14,0.011,-0.220,1.257,2.6250E-4,-0.005,0.030
4.625,0.938,-4.492,2.513,0.0224,-0.107,0.060,0.006,-0.188,1.257,1.5000E-4,-0.005,0.030
4.650,0.826,-4.367,5.655,0.0197,-0.104,0.135,0.002,-0.157,1.257,3.7500E-5,-0.004,0.030
4.675,0.719,-4.210,5.655,0.0172,-0.101,0.135,-0.002,-0.126,1.257,-3.7500E-5,-0.003,0.030
4.700,0.616,-4.084,6.912,0.0147,-0.097,0.165,-0.005,-0.094,1.885,-1.1250E-4,-0.002,0.045
4.725,0.515,-3.864,9.425,0.0123,-0.092,0.225,-0.006,-0.031,1.257,-1.5000E-4,-7.500E-4,0.030
4.750,0.423,-3.613,10.053,0.0101,-0.086,0.240,-0.006,-0.031,-1.082E-14,-1.5000E-4,-7.500E-4,-2.624E-16
4.775,0.335,-3.362,11.310,0.0080,-0.080,0.270,-0.008,-0.031,1.257,-1.8750E-4,-7.500E-4,0.030
4.800,0.254,-3.047,13.195,0.0061,-0.073,0.315,-0.008,0.031,1.885,-1.8750E-4,7.500E-4,0.045
4.825,0.182,-2.702,13.823,0.0044,-0.065,0.330,-0.006,0.063,0.628,-1.5000E-4,0.002,0.015
4.850,0.119,-2.356,13.823,0.0029,-0.056,0.330,-0.005,0.063,0.000,-1.1250E-4,0.001,0.000
4.875,0.064,-2.011,15.708,0.0015,-0.048,0.375,-0.003,0.063,0.628,-7.5000E-5,0.002,0.015
4.900,0.019,-1.571,17.593,4.5000E-4,-0.038,0.420,-0.002,0.094,1.257,-3.7500E-5,0.002,0.030
4.925,-0.014,-1.131,16.336,-3.3750E-4,-0.027,0.390,0.002,0.126,1.885,3.7500E-5,0.003,0.045
4.950,-0.038,-0.754,15.708,-9.0000E-4,-0.018,0.375,0.005,0.188,1.885,1.1250E-4,0.005,0.045
4.975,-0.052,-0.346,17.593,-0.0012,-0.008,0.420,0.011,0.220,1.257,2.6250E-4,0.005,0.030
5.000,-0.055,0.126,18.221,-0.0013,0.003,0.435,0.016,0.251,1.257,3.7500E-4,0.006,0.030
5.025,-0.046,0.565,16.965,-0.0011,0.013,0.405,0.024,0.283,0.628,5.6250E-4,0.007,0.015
5.050,-0.027,0.974,16.965,-6.3750E-4,0.023,0.405,0.030,0.283,0.628,7.1250E-4,0.007,0.015
5.075,0.003,1.414,16.965,7.5000E-5,0.034,0.405,0.038,0.314,1.257,9.0000E-4,0.008,0.030
5.100,0.044,1.822,15.080,0.0011,0.044,0.360,0.046,0.346,0.628,0.0011,0.008,0.015
5.125,0.094,2.168,14.451,0.0023,0.052,0.345,0.055,0.346,-2.431E-13,0.0013,0.008,-5.863E-15
5.150,0.152,2.545,15.080,0.0036,0.061,0.360,0.063,0.346,5.551E-15,0.0015,0.008,0.000
5.175,0.221,2.922,13.823,0.0053,0.070,0.330,0.072,0.346,-1.885,0.0017,0.008,-0.045
5.200,0.298,3.236,11.938,0.0071,0.077,0.285,0.080,0.251,-2.513,0.0019,0.006,-0.060
5.225,0.383,3.519,10.681,0.0092,0.084,0.255,0.085,0.220,-5.551E-15,0.0020,0.005,0.000
5.250,0.474,3.770,10.053,0.0113,0.090,0.240,0.091,0.251,0.628,0.0022,0.006,0.015
5.275,0.572,4.021,8.168,0.0137,0.096,0.195,0.097,0.251,-0.628,0.0023,0.006,-0.015
5.300,0.675,4.178,5.655,0.0161,0.100,0.135,0.104,0.220,-0.628,0.0025,0.005,-0.015
5.325,0.781,4.304,5.027,0.0186,0.103,0.120,0.108,0.220,0.000,0.0026,0.005,0.000
5.350,0.891,4.430,3.142,0.0213,0.106,0.075,0.115,0.220,-0.628,0.0027,0.005,-0.015
5.375,1.002,4.461,1.885,0.0239,0.107,0.045,0.119,0.188,-1.257,0.0029,0.005,-0.030
5.400,1.114,4.524,1.885,0.0266,0.108,0.045,0.124,0.157,-0.628,0.0030,0.004,-0.015
5.425,1.228,4.555,-0.628,0.0293,0.109,-0.015,0.127,0.157,5.551E-14,0.0030,0.004,1.336E-15
5.450,1.341,4.492,-3.142,0.0320,0.107,-0.075,0.132,0.157,-1.257,0.0032,0.004,-0.030
5.475,1.453,4.398,-4.398,0.0347,0.105,-0.105,0.135,0.094,-1.257,0.0032,0.002,-0.030
5.500,1.561,4.273,-5.655,0.0373,0.102,-0.135,0.137,0.094,3.358E-14,0.0033,0.002,7.980E-16
5.525,1.667,4.115,-7.540,0.0398,0.098,-0.180,0.140,0.094,-1.257,0.0033,0.002,-0.030
5.550,1.767,3.896,-9.425,0.0422,0.093,-0.225,0.141,0.031,-1.257,0.0034,7.500E-4,-0.030
5.575,1.861,3.644,-10.681,0.0444,0.087,-0.255,0.141,0.031,0.000,0.0034,7.500E-4,0.000
5.600,1.949,3.362,-12.566,0.0465,0.080,-0.300,0.143,0.031,-0.628,0.0034,7.500E-4,-0.015
5.625,2.029,3.016,-13.823,0.0484,0.072,-0.330,0.143,0.000,-1.257,0.0034,0.000,-0.030
