运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
3.450,-0.451,-3.173,1.257,-0.0108,-0.076,0.030,-0.041,-0.220,1.257,-9.7500E-4,-0.005,0.030
3.475,-0.529,-3.142,1.257,-0.0126,-0.075,0.030,-0.046,-0.188,1.257,-0.0011,-0.005,0.030
3.500,-0.608,-3.110,2.513,-0.0145,-0.074,0.060,-0.050,-0.157,1.257,-0.0012,-0.004,0.030
3.525,-0.685,-3.016,3.770,-0.0164,-0.072,0.090,-0.053,-0.126,1.257,-0.0013,-0.003,0.030
3.550,-0.759,-2.922,4.398,-0.0181,-0.070,0.105,-0.057,-0.094,1.885,-0.0013,-0.002,0.045
3.575,-0.831,-2.796,6.283,-0.0198,-0.067,0.150,-0.058,-0.031,1.257,-0.0014,-7.500E-4,0.030
3.600,-0.898,-2.608,7.540,-0.0215,-0.062,0.180,-0.058,-0.031,5.551E-15,-0.0014,-7.500E-4,1.344E-16
3.625,-0.961,-2.419,7.540,-0.0230,-0.058,0.180,-0.060,-0.031,1.257,-0.0014,-7.500E-4,0.030
3.650,-1.019,-2.231,8.168,-0.0243,-0.053,0.195,-0.060,0.031,1.257,-0.0014,7.500E-4,0.030
3.675,-1.073,-2.011,10.053,-0.0256,-0.048,0.240,-0.058,0.031,0.628,-0.0014,7.500E-4,0.015
3.700,-1.120,-1.728,10.681,-0.0267,-0.041,0.255,-0.058,0.063,1.257,-0.0014,0.002,0.030
3.725,-1.159,-1.477,10.053,-0.0277,-0.035,0.240,-0.055,0.094,0.628,-0.0013,0.002,0.015
3.750,-1.194,-1.225,10.681,-0.0285,-0.029,0.255,-0.053,0.094,0.628,-0.0013,0.002,0.015
3.775,-1.221,-0.942,11.938,-0.0291,-0.022,0.285,-0.050,0.126,1.257,-0.0012,0.003,0.030
3.800,-1.241,-0.628,12.566,-0.0296,-0.015,0.300,-0.047,0.157,1.885,-0.0011,0.004,0.045
3.825,-1.252,-0.314,11.938,-0.0299,-0.008,0.285,-0.042,0.220,1.885,-0.0010,0.005,0.045
3.850,-1.257,-0.031,11.310,-0.0300,-7.500E-4,0.270,-0.036,0.251,1.257,-8.6250E-4,0.006,0.030
3.875,-1.253,0.251,11.938,-0.0299,0.006,0.285,-0.030,0.283,0.628,-7.1250E-4,0.007,0.015
3.900,-1.244,0.565,12.566,-0.0297,0.013,0.300,-0.022,0.283,0.628,-5.2500E-4,0.007,0.015
3.925,-1.225,0.880,11.938,-0.0293,0.021,0.285,-0.016,0.314,1.257,-3.7500E-4,0.008,0.030
3.950,-1.200,1.162,11.310,-0.0287,0.028,0.270,-0.006,0.346,0.628,-1.5000E-4,0.008,0.015
3.975,-1.167,1.445,10.681,-0.0279,0.035,0.255,0.002,0.346,-6.106E-14,3.7500E-5,0.008,-1.492E-15
4.000,-1.128,1.696,10.053,-0.0269,0.040,0.240,0.011,0.346,-0.628,2.6250E-4,0.008,-0.015
4.025,-1.082,1.948,9.425,-0.0258,0.047,0.225,0.019,0.314,-1.257,4.5000E-4,0.008,-0.030
4.050,-1.030,2.168,8.796,-0.0246,0.052,0.210,0.027,0.283,-1.885,6.3750E-4,0.007,-0.045
4.075,-0.974,2.388,8.168,-0.0233,0.057,0.195,0.033,0.220,-1.257,7.8750E-4,0.005,-0.030
4.100,-0.911,2.576,6.912,-0.0218,0.061,0.165,0.038,0.220,0.628,9.0000E-4,0.005,0.015
4.125,-0.845,2.733,5.655,-0.0202,0.065,0.135,0.044,0.251,0.628,0.0011,0.006,0.015
4.150,-0.774,2.859,5.027,-0.0185,0.068,0.120,0.050,0.251,-0.628,0.0012,0.006,-0.015
4.175,-0.702,2.985,5.027,-0.0168,0.071,0.120,0.057,0.220,-1.257,0.0013,0.005,-0.030
4.200,-0.625,3.110,3.142,-0.0149,0.074,0.075,0.061,0.188,-0.628,0.0015,0.005,-0.015
4.225,-0.547,3.142,0.628,-0.0130,0.075,0.015,0.066,0.188,-2.776E-15,0.0016,0.005,0.000
4.250,-0.468,3.142,0.628,-0.0112,0.075,0.015,0.071,0.188,-0.628,0.0017,0.005,-0.015
4.275,-0.390,3.173,1.885,-0.0093,0.076,0.045,0.075,0.157,-1.257,0.0018,0.004,-0.030
4.300,-0.309,3.236,-0.628,-0.0074,0.077,-0.015,0.079,0.126,-0.628,0.0019,0.003,-0.015
4.325,-0.228,3.142,-4.398,-0.0054,0.075,-0.105,0.082,0.126,0.000,0.0020,0.003,0.000
4.350,-0.152,3.016,-3.142,-0.0036,0.072,-0.075,0.085,0.126,-0.628,0.0020,0.003,-0.015
4.375,-0.077,2.985,-3.142,-0.0018,0.071,-0.075,0.088,0.094,-1.257,0.0021,0.002,-0.030
4.400,-0.003,2.859,-6.283,-7.5000E-5,0.068,-0.150,0.090,0.063,-1.257,0.0021,0.002,-0.030
4.425,0.066,2.670,-7.540,0.0016,0.064,-0.180,0.091,0.031,-1.257,0.0022,7.500E-4,-0.030
4.450,0.130,2.482,-7.540,0.0031,0.059,-0.180,0.091,0.000,-0.628,0.0022,0.000,-0.015
4.475,0.190,2.293,-8.168,0.0045,0.055,-0.195,0.091,0.000,-0.628,0.0022,0.000,-0.015
4.500,0.245,2.073,-10.053,0.0059,0.050,-0.240,0.091,-0.031,-1.257,0.0022,-7.500E-4,-0.030
4.525,0.294,1.791,-10.681,0.0070,0.043,-0.255,0.090,-0.063,-0.628,0.0021,-0.001,-0.015
4.550,0.335,1.539,-10.053,0.0080,0.037,-0.240,0.088,-0.063,-0.628,0.0021,-0.001,-0.015
4.575,0.371,1.288,-11.310,0.0089,0.031,-0.270,0.086,-0.094,-1.257,0.0021,-0.002,-0.030
4.600,0.399,0.974,-12.566,0.0095,0.023,-0.300,0.083,-0.126,-1.257,0.0020,-0.003,-0.030
4.625,0.419,0.660,-11.938,0.0100,0.016,-0.285,0.080,-0.157,-0.628,0.0019,-0.004,-0.015
4.650,0.432,0.377,-11.938,0.0103,0.009,-0.285,0.075,-0.157,0.000,0.0018,-0.004,0.000
4.675,0.438,0.063,-12.566,0.0105,0.002,-0.300,0.072,-0.157,-1.257,0.0017,-0.004,-0.030
4.700,0.435,-0.251,-12.566,0.0104,-0.006,-0.300,0.068,-0.220,-1.257,0.0016,-0.005,-0.030
4.725,0.426,-0.565,-12.566,0.0102,-0.014,-0.300,0.061,-0.220,-2.776E-15,0.0015,-0.005,0.000
4.750,0.407,-0.880,-11.310,0.0097,-0.021,-0.270,0.057,-0.220,7.827E-14,0.0013,-0.005,1.874E-15
4.775,0.382,-1.131,-11.310,0.0091,-0.027,-0.270,0.050,-0.220,0.000,0.0012,-0.005,0.000
4.800,0.350,-1.445,-11.938,0.0084,-0.035,-0.285,0.046,-0.220,-0.628,0.0011,-0.005,-0.015
4.825,0.309,-1.728,-10.053,0.0074,-0.041,-0.240,0.039,-0.251,-0.628,9.3750E-4,-0.006,-0.015
4.850,0.264,-1.948,-9.425,0.0063,-0.046,-0.225,0.033,-0.251,-0.628,7.8750E-4,-0.006,-0.015
4.875,0.212,-2.199,-9.425,0.0051,-0.053,-0.225,0.027,-0.283,-1.257,6.3750E-4,-0.007,-0.030
4.900,0.154,-2.419,-7.540,0.0037,-0.058,-0.180,0.019,-0.314,-0.628,4.5000E-4,-0.008,-0.015
4.925,0.091,-2.576,-6.912,0.0022,-0.062,-0.165,0.011,-0.314,-1.110E-15,2.6250E-4,-0.008,0.000
4.950,0.025,-2.765,-6.912,6.0000E-4,-0.066,-0.165,0.003,-0.314,0.000,7.5000E-5,-0.008,0.000
4.975,-0.047,-2.922,-5.027,-0.0011,-0.070,-0.120,-0.005,-0.314,0.628,-1.1250E-4,-0.008,0.015
5.000,-0.121,-3.016,-3.770,-0.0029,-0.072,-0.090,-0.013,-0.283,0.628,-3.0000E-4,-0.007,0.015
5.025,-0.198,-3.110,-3.142,-0.0047,-0.074,-0.075,-0.019,-0.283,1.110E-15,-4.5000E-4,-0.007,0.000
5.050,-0.276,-3.173,-1.885,-0.0066,-0.076,-0.045,-0.027,-0.283,0.628,-6.3750E-4,-0.007,0.015
5.075,-0.357,-3.204,-0.628,-0.0085,-0.077,-0.015,-0.033,-0.251,0.628,-7.8750E-4,-0.006,0.015
5.100,-0.437,-3.204,0.628,-0.0104,-0.076,0.015,-0.039,-0.251,0.628,-9.3750E-4,-0.006,0.015
5.125,-0.517,-3.173,1.885,-0.0123,-0.076,0.045,-0.046,-0.220,1.885,-0.0011,-0.005,0.045
5.150,-0.595,-3.110,3.142,-0.0142,-0.074,0.075,-0.050,-0.157,2.513,-0.0012,-0.004,0.060
5.175,-0.672,-3.016,3.770,-0.0160,-0.072,0.090,-0.053,-0.094,1.257,-0.0013,-0.002,0.030
5.200,-0.746,-2.922,3.770,-0.0178,-0.070,0.090,-0.055,-0.094,0.628,-0.0013,-0.002,0.015
