运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
1.690,2.034,8.639,7.854,0.0486,0.206,0.188,,,,,,
1.700,2.121,8.639,3.927,0.0506,0.206,0.094,0.000,0.000,0.000,0.0000,0.000,0.000
1.710,2.207,8.718,7.854,0.0527,0.208,0.188,,,,,,
1.720,2.295,8.796,3.927,0.0548,0.210,0.094,,,,,,
1.730,2.383,8.796,3.927,0.0569,0.210,0.094,,,,,,
1.740,2.471,8.875,3.927,0.0590,0.212,0.094,,,,,,
1.750,2.560,8.875,1.972E-11,0.0611,0.212,4.885E-13,0.000,0.000,0.000,0.0000,0.000,0.000
1.760,2.648,8.875,3.927,0.0632,0.212,0.094,,,,,,
1.770,2.738,8.954,11.781,0.0654,0.214,0.281,,,,,,
1.780,2.827,9.111,7.854,0.0675,0.217,0.188,,,,,,
1.790,2.920,9.111,-23.562,0.0697,0.218,-0.562,,,,,,
1.800,3.010,8.639,-23.562,0.0718,0.206,-0.563,0.000,0.000,0.157,0.0000,0.000,0.004
1.810,3.093,8.639,15.708,0.0738,0.206,0.375,,,,,,
1.820,3.182,8.954,3.927,0.0760,0.214,0.094,,,,,,
1.830,3.272,8.718,-23.562,0.0781,0.208,-0.563,,,,,,
1.840,3.357,8.482,-7.854,0.0801,0.202,-0.187,,,,,,
1.850,3.442,8.561,8.260E-12,0.0822,0.204,2.248E-13,0.000,0.016,0.157,0.0000,3.750E-4,0.004
1.860,3.528,8.482,-19.635,0.0842,0.202,-0.469,,,,,,
1.870,3.611,8.168,-23.562,0.0862,0.195,-0.562,,,,,,
1.880,3.691,8.011,-7.854,0.0881,0.191,-0.188,,,,,,
1.890,3.771,8.011,-15.708,0.0900,0.191,-0.375,,,,,,
1.900,3.852,7.697,-31.416,0.0919,0.184,-0.750,0.002,0.016,-0.157,3.7500E-5,3.750E-4,-0.004
1.910,3.925,7.383,-15.708,0.0937,0.176,-0.375,,,,,,
1.920,3.999,7.383,-11.781,0.0955,0.176,-0.281,,,,,,
1.930,4.073,7.147,-31.416,0.0972,0.171,-0.750,,,,,,
1.940,4.142,6.754,-27.489,0.0989,0.161,-0.656,,,,,,
1.950,4.208,6.597,-19.635,0.1005,0.158,-0.469,0.002,0.000,0.000,3.7500E-5,0.000,0.000
1.960,4.274,6.362,-23.562,0.1020,0.152,-0.563,,,,,,
1.970,4.335,6.126,-23.562,0.1035,0.146,-0.563,,,,,,
1.980,4.397,5.890,-27.489,0.1050,0.141,-0.656,,,,,,
1.990,4.453,5.576,-27.489,0.1063,0.133,-0.656,,,,,,
2.000,4.508,5.341,-27.489,0.1076,0.127,-0.656,0.002,0.016,0.157,3.7500E-5,3.750E-4,0.004
2.010,4.560,5.027,-27.489,0.1089,0.120,-0.656,,,,,,
2.020,4.609,4.791,-27.489,0.1100,0.114,-0.656,,,,,,
2.030,4.656,4.477,-31.416,0.1111,0.107,-0.750,,,,,,
2.040,4.698,4.163,-27.489,0.1122,0.099,-0.656,,,,,,
2.050,4.739,3.927,-31.416,0.1131,0.094,-0.750,0.003,0.016,-0.157,7.5000E-5,3.750E-4,-0.004
2.060,4.777,3.534,-35.343,0.1140,0.084,-0.844,,,,,,
2.070,4.810,3.220,-31.416,0.1148,0.077,-0.750,,,,,,
2.080,4.841,2.906,-35.343,0.1156,0.069,-0.844,,,,,,
2.090,4.868,2.513,-35.343,0.1162,0.060,-0.844,,,,,,
2.100,4.891,2.199,-27.489,0.1168,0.052,-0.656,0.003,0.000,-0.157,7.5000E-5,0.000,-0.004
2.110,4.912,1.963,-31.416,0.1173,0.047,-0.750,,,,,,
2.120,4.931,1.571,-39.270,0.1177,0.038,-0.937,,,,,,
2.130,4.943,1.178,-35.343,0.1180,0.028,-0.844,,,,,,
2.140,4.954,0.864,-35.343,0.1183,0.021,-0.844,,,,,,
2.150,4.961,0.471,-35.343,0.1184,0.011,-0.844,0.003,0.000,0.000,7.5000E-5,0.000,0.000
2.160,4.964,0.157,-27.489,0.1185,0.004,-0.656,,,,,,
2.170,4.964,-0.079,-31.416,0.1185,-0.002,-0.750,,,,,,
2.180,4.962,-0.471,-39.270,0.1185,-0.011,-0.938,,,,,,
2.190,4.954,-0.864,-35.343,0.1183,-0.021,-0.844,,,,,,
2.200,4.945,-1.178,-35.343,0.1180,-0.028,-0.844,0.003,0.000,0.000,7.5000E-5,0.000,0.000
2.210,4.931,-1.571,-35.343,0.1177,-0.037,-0.844,,,,,,
2.220,4.913,-1.885,-31.416,0.1173,-0.045,-0.750,,,,,,
2.230,4.893,-2.199,-31.416,0.1168,-0.052,-0.750,,,,,,
2.240,4.869,-2.513,-27.489,0.1162,-0.060,-0.656,,,,,,
2.250,4.843,-2.749,-31.416,0.1156,-0.066,-0.750,0.003,0.000,0.000,7.5000E-5,0.000,0.000
2.260,4.814,-3.142,-39.270,0.1149,-0.075,-0.937,,,,,,
2.270,4.780,-3.534,-27.489,0.1141,-0.084,-0.656,,,,,,
2.280,4.744,-3.691,-27.489,0.1132,-0.088,-0.656,,,,,,
2.290,4.706,-4.084,-35.343,0.1123,-0.098,-0.844,,,,,,
2.300,4.662,-4.398,-23.562,0.1113,-0.105,-0.562,0.003,0.000,0.000,7.5000E-5,0.000,0.000
2.310,4.618,-4.555,-27.489,0.1102,-0.109,-0.656,,,,,,
2.320,4.571,-4.948,-31.416,0.1091,-0.118,-0.750,,,,,,
2.330,4.519,-5.184,-19.635,0.1079,-0.124,-0.469,,,,,,
2.340,4.467,-5.341,-23.562,0.1066,-0.127,-0.563,,,,,,
2.350,4.412,-5.655,-27.489,0.1053,-0.135,-0.656,0.003,0.000,0.000,7.5000E-5,0.000,0.000
2.360,4.354,-5.890,-23.562,0.1040,-0.141,-0.562,,,,,,
2.370,4.295,-6.126,-19.635,0.1025,-0.146,-0.469,,,,,,
2.380,4.232,-6.283,-19.635,0.1010,-0.150,-0.469,,,,,,
2.390,4.169,-6.519,-27.489,0.0995,-0.156,-0.656,,,,,,
2.400,4.101,-6.833,-19.635,0.0979,-0.163,-0.469,0.003,0.000,-0.157,7.5000E-5,0.000,-0.004
2.410,4.032,-6.912,-11.781,0.0963,-0.165,-0.281,,,,,,
2.420,3.963,-7.069,-23.562,0.0946,-0.169,-0.562,,,,,,
2.430,3.891,-7.383,-23.562,0.0929,-0.176,-0.562,,,,,,
2.440,3.815,-7.540,-7.854,0.0911,-0.180,-0.188,,,,,,
2.450,3.740,-7.540,-7.854,0.0893,-0.180,-0.188,0.003,-0.016,-0.157,7.5000E-5,-3.750E-4,-0.004
2.460,3.665,-7.697,-19.635,0.0875,-0.184,-0.469,,,,,,
2.470,3.586,-7.933,-11.781,0.0856,-0.189,-0.281,,,,,,
2.480,3.506,-7.933,-3.927,0.0837,-0.189,-0.094,,,,,,
2.490,3.427,-8.011,-15.708,0.0818,-0.191,-0.375,,,,,,
2.500,3.346,-8.247,-11.781,0.0799,-0.197,-0.281,0.002,-0.016,0.157,3.7500E-5,-3.750E-4,0.004
2.510,3.263,-8.247,3.927,0.0779,-0.197,0.094,,,,,,
2.520,3.181,-8.168,-3.927,0.0759,-0.195,-0.094,,,,,,
2.530,3.099,-8.325,-11.781,0.0740,-0.199,-0.281,,,,,,
2.540,3.014,-8.404,3.927,0.0720,-0.201,0.094,,,,,,
2.550,2.931,-8.247,7.854,0.0700,-0.197,0.188,0.002,0.000,0.157,3.7500E-5,0.000,0.004
2.560,2.849,-8.247,-3.927,0.0680,-0.197,-0.094,,,,,,
