运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
0.350,-0.834,-1.225,8.796,-0.0199,-0.029,0.210,-0.061,0.000,0.000,-0.0015,0.000,0.000
0.375,-0.862,-1.037,8.796,-0.0206,-0.025,0.210,-0.061,0.000,0.628,-0.0015,0.000,0.015
0.400,-0.886,-0.785,10.681,-0.0212,-0.019,0.255,-0.061,0.031,1.885,-0.0015,7.500E-4,0.045
0.425,-0.902,-0.503,10.681,-0.0215,-0.012,0.255,-0.060,0.094,1.257,-0.0014,0.002,0.030
0.450,-0.911,-0.251,10.681,-0.0218,-0.006,0.255,-0.057,0.094,0.000,-0.0013,0.002,0.000
0.475,-0.914,0.031,10.681,-0.0218,7.500E-4,0.255,-0.055,0.094,1.257,-0.0013,0.002,0.030
0.500,-0.909,0.283,9.425,-0.0217,0.007,0.225,-0.052,0.157,2.513,-0.0012,0.004,0.060
0.525,-0.900,0.503,10.053,-0.0215,0.012,0.240,-0.047,0.220,1.885,-0.0011,0.005,0.045
0.550,-0.884,0.785,11.310,-0.0211,0.019,0.270,-0.041,0.251,0.628,-9.7500E-4,0.006,0.015
0.575,-0.861,1.068,10.053,-0.0205,0.026,0.240,-0.035,0.251,0.628,-8.2500E-4,0.006,0.015
0.600,-0.831,1.288,8.796,-0.0198,0.031,0.210,-0.028,0.283,0.628,-6.7500E-4,0.007,0.015
0.625,-0.796,1.508,8.796,-0.0190,0.036,0.210,-0.020,0.283,0.628,-4.8750E-4,0.007,0.015
0.650,-0.756,1.728,8.168,-0.0180,0.041,0.195,-0.014,0.314,1.257,-3.3750E-4,0.007,0.030
0.675,-0.710,1.916,7.540,-0.0169,0.046,0.180,-0.005,0.346,0.628,-1.1250E-4,0.008,0.015
0.700,-0.660,2.105,6.912,-0.0157,0.050,0.165,0.003,0.346,1.554E-14,7.5000E-5,0.008,3.469E-16
0.725,-0.605,2.262,5.655,-0.0144,0.054,0.135,0.013,0.346,-1.257,3.0000E-4,0.008,-0.030
0.750,-0.547,2.388,5.027,-0.0130,0.057,0.120,0.020,0.283,-2.513,4.8750E-4,0.007,-0.060
0.775,-0.485,2.513,5.027,-0.0116,0.060,0.120,0.027,0.220,-1.257,6.3750E-4,0.005,-0.030
0.800,-0.421,2.639,3.770,-0.0100,0.063,0.090,0.031,0.220,0.628,7.5000E-4,0.005,0.015
0.825,-0.353,2.702,1.885,-0.0084,0.064,0.045,0.038,0.251,9.992E-15,9.0000E-4,0.006,2.776E-16
0.850,-0.286,2.733,1.257,-0.0068,0.065,0.030,0.044,0.220,-0.628,0.0010,0.005,-0.015
0.875,-0.217,2.765,1.257,-0.0052,0.066,0.030,0.049,0.220,-9.992E-15,0.0012,0.005,-2.776E-16
0.900,-0.148,2.796,1.257,-0.0035,0.067,0.030,0.055,0.220,-0.628,0.0013,0.005,-0.015
0.925,-0.077,2.827,-0.628,-0.0018,0.067,-0.015,0.060,0.188,-0.628,0.0014,0.004,-0.015
0.950,-0.006,2.765,-2.513,-1.5000E-4,0.066,-0.060,0.064,0.188,2.776E-15,0.0015,0.004,2.082E-16
0.975,0.061,2.702,-2.513,0.0015,0.065,-0.060,0.069,0.188,-0.628,0.0016,0.005,-0.015
1.000,0.129,2.639,-4.398,0.0031,0.063,-0.105,0.074,0.157,-1.257,0.0018,0.004,-0.030
1.025,0.193,2.482,-5.655,0.0046,0.059,-0.135,0.077,0.126,-1.257,0.0018,0.003,-0.030
1.050,0.253,2.356,-5.027,0.0060,0.056,-0.120,0.080,0.094,-0.628,0.0019,0.002,-0.015
1.075,0.311,2.231,-6.283,0.0074,0.053,-0.150,0.082,0.094,0.000,0.0019,0.002,1.735E-16
1.100,0.364,2.042,-7.540,0.0087,0.049,-0.180,0.085,0.094,-1.257,0.0020,0.002,-0.030
1.125,0.413,1.854,-8.168,0.0099,0.044,-0.195,0.086,0.031,-1.257,0.0021,7.500E-4,-0.030
1.150,0.457,1.634,-8.796,0.0109,0.039,-0.210,0.086,0.031,0.000,0.0021,7.500E-4,0.000
1.175,0.495,1.414,-8.796,0.0118,0.034,-0.210,0.088,0.031,-1.257,0.0021,7.500E-4,-0.030
1.200,0.528,1.194,-10.053,0.0126,0.028,-0.240,0.088,-0.031,-1.257,0.0021,-7.500E-4,-0.030
1.225,0.554,0.911,-11.310,0.0132,0.022,-0.270,0.086,-0.031,-2.776E-15,0.0021,-7.500E-4,-6.722E-17
1.250,0.573,0.628,-10.053,0.0137,0.015,-0.240,0.086,-0.031,-1.257,0.0021,-7.500E-4,-0.030
1.275,0.586,0.408,-9.425,0.0140,0.010,-0.225,0.085,-0.094,-1.885,0.0020,-0.002,-0.045
1.300,0.594,0.157,-11.310,0.0142,0.004,-0.270,0.082,-0.126,-0.628,0.0020,-0.003,-0.015
1.325,0.594,-0.157,-11.310,0.0142,-0.004,-0.270,0.079,-0.126,-2.220E-14,0.0019,-0.003,-5.378E-16
1.350,0.586,-0.408,-10.053,0.0140,-0.010,-0.240,0.075,-0.126,-0.628,0.0018,-0.003,-0.015
1.375,0.573,-0.660,-10.053,0.0137,-0.016,-0.240,0.072,-0.157,-1.257,0.0017,-0.004,-0.030
1.400,0.553,-0.911,-10.053,0.0132,-0.022,-0.240,0.068,-0.188,-0.628,0.0016,-0.004,-0.015
1.425,0.528,-1.162,-10.053,0.0126,-0.028,-0.240,0.063,-0.188,-5.551E-15,0.0015,-0.005,0.000
1.450,0.495,-1.414,-9.425,0.0118,-0.034,-0.225,0.058,-0.188,-0.628,0.0014,-0.004,-0.015
1.475,0.457,-1.634,-8.796,0.0109,-0.039,-0.210,0.053,-0.220,-0.628,0.0013,-0.005,-0.015
1.500,0.413,-1.854,-8.168,0.0099,-0.044,-0.195,0.047,-0.220,0.000,0.0011,-0.005,0.000
1.525,0.364,-2.042,-6.912,0.0087,-0.049,-0.165,0.042,-0.220,-0.628,0.0010,-0.005,-0.015
1.550,0.311,-2.199,-6.283,0.0074,-0.052,-0.150,0.036,-0.251,-0.628,8.6250E-4,-0.006,-0.015
1.575,0.254,-2.356,-6.283,0.0061,-0.056,-0.150,0.030,-0.251,-0.628,7.1250E-4,-0.006,-0.015
1.600,0.193,-2.513,-5.655,0.0046,-0.060,-0.135,0.024,-0.283,-1.257,5.6250E-4,-0.007,-0.030
1.625,0.129,-2.639,-3.770,0.0031,-0.063,-0.090,0.016,-0.314,-0.628,3.7500E-4,-0.007,-0.015
1.650,0.061,-2.702,-1.885,0.0015,-0.064,-0.045,0.008,-0.314,-1.110E-15,1.8750E-4,-0.007,0.000
1.675,-0.006,-2.733,-1.885,-1.5000E-4,-0.065,-0.045,-3.469E-18,-0.314,0.000,2.7105E-19,-0.007,0.000
1.700,-0.075,-2.796,-1.885,-0.0018,-0.067,-0.045,-0.008,-0.314,-2.665E-14,-1.8750E-4,-0.007,-6.592E-16
1.725,-0.146,-2.827,0.000,-0.0035,-0.068,-2.776E-16,-0.016,-0.314,0.628,-3.7500E-4,-0.008,0.015
1.750,-0.217,-2.796,1.885,-0.0052,-0.067,0.045,-0.024,-0.283,0.628,-5.6250E-4,-0.007,0.015
1.775,-0.286,-2.733,1.885,-0.0068,-0.065,0.045,-0.030,-0.283,0.628,-7.1250E-4,-0.007,0.015
1.800,-0.353,-2.702,1.257,-0.0084,-0.064,0.030,-0.038,-0.251,1.257,-9.0000E-4,-0.006,0.030
1.825,-0.421,-2.670,3.142,-0.0100,-0.064,0.075,-0.042,-0.220,0.628,-0.0010,-0.005,0.015
1.850,-0.487,-2.545,5.027,-0.0116,-0.061,0.120,-0.049,-0.220,1.257,-0.0012,-0.005,0.030
1.875,-0.548,-2.419,5.655,-0.0131,-0.058,0.135,-0.053,-0.157,2.513,-0.0013,-0.004,0.060
1.900,-0.608,-2.262,6.912,-0.0145,-0.054,0.165,-0.057,-0.094,1.885,-0.0013,-0.002,0.045
1.925,-0.661,-2.073,6.283,-0.0158,-0.049,0.150,-0.058,-0.063,0.628,-0.0014,-0.001,0.015
1.950,-0.712,-1.948,6.912,-0.0170,-0.046,0.165,-0.060,-0.063,0.628,-0.0014,-0.001,0.015
1.975,-0.759,-1.728,9.425,-0.0181,-0.041,0.225,-0.061,-0.031,0.628,-0.0015,-7.500E-4,0.015
2.000,-0.798,-1.477,8.796,-0.0190,-0.035,0.210,-0.061,-0.031,0.628,-0.0015,-7.500E-4,0.015
2.025,-0.833,-1.288,8.796,-0.0199,-0.031,0.210,-0.063,-1.388E-16,1.257,-0.0015,0.000,0.030
2.050,-0.862,-1.037,10.053,-0.0206,-0.025,0.240,-0.061,0.031,0.628,-0.0015,7.500E-4,0.015
2.075,-0.884,-0.785,10.053,-0.0211,-0.019,0.240,-0.061,0.031,0.628,-0.0015,7.500E-4,0.015
2.100,-0.902,-0.534,10.681,-0.0215,-0.013,0.255,-0.060,0.063,1.257,-0.0014,0.002,0.030
2.125,-0.911,-0.251,10.053,-0.0217,-0.006,0.240,-0.058,0.094,1.257,-0.0014,0.002,0.030
2.150,-0.914,-0.031,9.425,-0.0218,-7.500E-4,0.225,-0.055,0.126,1.257,-0.0013,0.003,0.030
2.175,-0.913,0.220,11.310,-0.0218,0.005,0.270,-0.052,0.157,1.257,-0.0012,0.004,0.030
2.200,-0.903,0.534,11.310,-0.0216,0.013,0.270,-0.047,0.188,1.257,-0.0011,0.005,0.030
2.225,-0.886,0.785,9.425,-0.0211,0.019,0.225,-0.042,0.220,1.257,-0.0010,0.005,0.030
2.250,-0.864,1.005,9.425,-0.0206,0.024,0.225,-0.036,0.251,1.257,-8.6250E-4,0.006,0.030
2.275,-0.836,1.257,10.053,-0.0199,0.030,0.240,-0.030,0.283,1.257,-7.1250E-4,0.007,0.030
2.300,-0.801,1.508,8.796,-0.0191,0.036,0.210,-0.022,0.314,0.628,-5.2500E-4,0.007,0.015
2.325,-0.760,1.696,7.540,-0.0181,0.041,0.180,-0.014,0.314,5.662E-14,-3.3750E-4,0.008,1.353E-15
2.350,-0.716,1.885,8.168,-0.0171,0.045,0.195,-0.006,0.314,0.628,-1.5000E-4,0.008,0.015
2.375,-0.666,2.105,7.540,-0.0159,0.050,0.180,0.002,0.346,0.628,3.7500E-5,0.008,0.015
2.400,-0.611,2.262,5.655,-0.0146,0.054,0.135,0.011,0.346,-0.628,2.6250E-4,0.008,-0.015
2.425,-0.553,2.388,5.027,-0.0132,0.057,0.120,0.019,0.314,-1.885,4.5000E-4,0.008,-0.045
2.450,-0.492,2.513,5.027,-0.0117,0.060,0.120,0.027,0.251,-1.885,6.3750E-4,0.006,-0.045
2.475,-0.427,2.639,3.770,-0.0102,0.063,0.090,0.031,0.220,-0.628,7.5000E-4,0.005,-0.015
2.500,-0.360,2.702,1.885,-0.0086,0.064,0.045,0.038,0.220,-3.886E-14,9.0000E-4,0.005,-9.021E-16
2.525,-0.292,2.733,1.257,-0.0070,0.065,0.030,0.042,0.220,0.628,0.0010,0.005,0.015
2.550,-0.223,2.765,1.257,-0.0053,0.066,0.030,0.049,0.251,3.886E-14,0.0012,0.006,9.021E-16
2.575,-0.154,2.796,1.257,-0.0037,0.067,0.030,0.055,0.220,-1.257,0.0013,0.005,-0.030
2.600,-0.083,2.827,-4.796E-13,-0.0020,0.068,-1.193E-14,0.060,0.188,-0.628,0.0014,0.005,-0.015
2.625,-0.013,2.796,-2.513,-3.0000E-4,0.067,-0.060,0.064,0.188,-0.628,0.0015,0.004,-0.015
2.650,0.057,2.702,-3.770,0.0014,0.064,-0.090,0.069,0.157,-0.628,0.0017,0.004,-0.015
2.675,0.123,2.608,-3.770,0.0029,0.062,-0.090,0.072,0.157,2.776E-14,0.0017,0.004,6.679E-16
2.700,0.187,2.513,-4.398,0.0045,0.060,-0.105,0.077,0.157,-1.257,0.0018,0.004,-0.030
2.725,0.248,2.388,-5.027,0.0059,0.057,-0.120,0.080,0.094,-1.885,0.0019,0.002,-0.045
2.750,0.306,2.262,-6.283,0.0073,0.054,-0.150,0.082,0.063,-1.665E-14,0.0020,0.001,-3.123E-16
2.775,0.361,2.073,-8.168,0.0086,0.049,-0.195,0.083,0.094,1.110E-14,0.0020,0.002,1.821E-16
2.800,0.410,1.854,-8.796,0.0098,0.044,-0.210,0.086,0.063,-1.257,0.0021,0.002,-0.030
2.825,0.454,1.634,-8.168,0.0108,0.039,-0.195,0.086,0.031,-0.628,0.0021,7.500E-4,-0.015
2.850,0.492,1.445,-8.168,0.0117,0.035,-0.195,0.088,0.031,-0.628,0.0021,7.500E-4,-0.015
2.875,0.526,1.225,-10.053,0.0126,0.029,-0.240,0.088,0.000,-1.257,0.0021,0.000,-0.030
2.900,0.553,0.942,-11.310,0.0132,0.022,-0.270,0.088,-0.031,-1.257,0.0021,-7.500E-4,-0.030
2.925,0.573,0.660,-10.681,0.0137,0.016,-0.255,0.086,-0.063,-1.257,0.0021,-0.002,-0.030
2.950,0.586,0.408,-9.425,0.0140,0.010,-0.225,0.085,-0.094,-0.628,0.0020,-0.002,-0.015
2.975,0.594,0.188,-10.053,0.0142,0.005,-0.240,0.082,-0.094,-0.628,0.0020,-0.002,-0.015
3.000,0.595,-0.094,-11.938,0.0142,-0.002,-0.285,0.080,-0.126,-1.257,0.0019,-0.003,-0.030
3.025,0.589,-0.408,-11.310,0.0141,-0.010,-0.270,0.075,-0.157,-0.628,0.0018,-0.004,-0.015
3.050,0.575,-0.660,-9.425,0.0137,-0.016,-0.225,0.072,-0.157,-0.628,0.0017,-0.004,-0.015
3.075,0.556,-0.880,-10.053,0.0133,-0.021,-0.240,0.068,-0.188,-0.628,0.0016,-0.005,-0.015
3.100,0.531,-1.162,-10.681,0.0127,-0.028,-0.255,0.063,-0.188,2.776E-14,0.0015,-0.005,7.980E-16
3.125,0.498,-1.414,-8.796,0.0119,-0.034,-0.210,0.058,-0.188,3.053E-14,0.0014,-0.004,7.980E-16
3.150,0.460,-1.602,-8.168,0.0110,-0.038,-0.195,0.053,-0.188,-0.628,0.0013,-0.004,-0.015
3.175,0.418,-1.822,-8.168,0.0100,-0.044,-0.195,0.049,-0.220,-1.257,0.0012,-0.005,-0.030
3.200,0.369,-2.011,-7.540,0.0088,-0.048,-0.180,0.042,-0.251,0.000,0.0010,-0.006,0.000
3.225,0.317,-2.199,-6.912,0.0076,-0.053,-0.165,0.036,-0.220,4.441E-14,8.6250E-4,-0.005,1.076E-15
3.250,0.259,-2.356,-5.655,0.0062,-0.056,-0.135,0.031,-0.251,-1.257,7.5000E-4,-0.006,-0.030
3.275,0.199,-2.482,-5.655,0.0048,-0.059,-0.135,0.024,-0.283,-0.628,5.6250E-4,-0.007,-0.015
3.300,0.135,-2.639,-4.398,0.0032,-0.063,-0.105,0.017,-0.283,-0.628,4.1250E-4,-0.007,-0.015
3.325,0.068,-2.702,-1.885,0.0016,-0.065,-0.045,0.009,-0.314,-0.628,2.2500E-4,-0.008,-0.015
3.350,5.551E-17,-2.733,-1.885,-4.3368E-19,-0.065,-0.045,0.002,-0.314,5.551E-14,3.7500E-5,-0.008,1.336E-15
3.375,-0.069,-2.796,-1.885,-0.0017,-0.067,-0.045,-0.006,-0.314,5.662E-14,-1.5000E-4,-0.007,1.353E-15
3.400,-0.140,-2.827,-4.974E-13,-0.0033,-0.067,-1.193E-14,-0.014,-0.314,-5.440E-14,-3.3750E-4,-0.007,-1.301E-15
3.425,-0.210,-2.796,1.257,-0.0050,-0.067,0.030,-0.022,-0.314,0.628,-5.2500E-4,-0.008,0.015
3.450,-0.280,-2.765,1.257,-0.0067,-0.066,0.030,-0.030,-0.283,1.257,-7.1250E-4,-0.007,0.030
3.475,-0.349,-2.733,2.513,-0.0083,-0.065,0.060,-0.036,-0.251,1.257,-8.6250E-4,-0.006,0.030
3.500,-0.416,-2.639,3.770,-0.0099,-0.063,0.090,-0.042,-0.220,0.628,-0.0010,-0.005,0.015
3.525,-0.481,-2.545,4.398,-0.0115,-0.061,0.105,-0.047,-0.220,1.257,-0.0011,-0.005,0.030
3.550,-0.543,-2.419,5.655,-0.0130,-0.058,0.135,-0.053,-0.157,2.513,-0.0013,-0.004,0.060
3.575,-0.602,-2.262,5.655,-0.0144,-0.054,0.135,-0.055,-0.094,1.257,-0.0013,-0.002,0.030
3.600,-0.657,-2.136,6.283,-0.0157,-0.051,0.150,-0.058,-0.094,0.628,-0.0014,-0.002,0.015
3.625,-0.708,-1.948,8.168,-0.0169,-0.047,0.195,-0.060,-0.063,1.257,-0.0014,-0.002,0.030
3.650,-0.754,-1.728,8.168,-0.0180,-0.041,0.195,-0.061,-0.031,1.257,-0.0015,-7.500E-4,0.030
3.675,-0.795,-1.539,8.796,-0.0190,-0.037,0.210,-0.061,0.000,0.628,-0.0015,0.000,0.015
3.700,-0.831,-1.288,9.425,-0.0198,-0.031,0.225,-0.061,0.000,0.000,-0.0015,0.000,0.000
3.725,-0.859,-1.068,8.796,-0.0205,-0.026,0.210,-0.061,0.000,0.628,-0.0015,0.000,0.015
3.750,-0.884,-0.848,10.681,-0.0211,-0.020,0.255,-0.061,0.031,1.257,-0.0015,7.500E-4,0.030
3.775,-0.902,-0.534,11.310,-0.0215,-0.013,0.270,-0.060,0.063,1.257,-0.0014,0.001,0.030
3.800,-0.911,-0.283,10.053,-0.0217,-0.007,0.240,-0.058,0.094,1.257,-0.0014,0.002,0.030
3.825,-0.916,-0.031,10.053,-0.0219,-7.500E-4,0.240,-0.055,0.126,1.257,-0.0013,0.003,0.030
3.850,-0.913,0.220,10.053,-0.0218,0.005,0.240,-0.052,0.157,1.257,-0.0012,0.004,0.030
3.875,-0.905,0.471,10.681,-0.0216,0.011,0.255,-0.047,0.188,1.257,-0.0011,0.005,0.030
3.900,-0.889,0.754,10.681,-0.0212,0.018,0.255,-0.042,0.220,1.257,-0.0010,0.005,0.030
3.925,-0.867,1.005,10.053,-0.0207,0.024,0.240,-0.036,0.251,0.628,-8.6250E-4,0.006,0.015
3.950,-0.839,1.257,9.425,-0.0200,0.030,0.225,-0.030,0.251,1.257,-7.1250E-4,0.006,0.030
3.975,-0.804,1.477,8.796,-0.0192,0.035,0.210,-0.024,0.314,1.257,-5.6250E-4,0.008,0.030
4.000,-0.765,1.696,8.168,-0.0183,0.040,0.195,-0.014,0.314,0.000,-3.3750E-4,0.007,1.735E-17
4.025,-0.719,1.885,7.540,-0.0172,0.045,0.180,-0.008,0.314,0.628,-1.8750E-4,0.008,0.015
4.050,-0.671,2.073,7.540,-0.0160,0.050,0.180,0.002,0.346,0.628,3.7500E-5,0.008,0.015
4.075,-0.616,2.262,6.283,-0.0147,0.054,0.150,0.009,0.346,-0.628,2.2500E-4,0.008,-0.015
4.100,-0.558,2.388,5.027,-0.0133,0.057,0.120,0.019,0.314,-2.513,4.5000E-4,0.008,-0.060
4.125,-0.496,2.513,4.398,-0.0118,0.060,0.105,0.025,0.220,-1.885,6.0000E-4,0.005,-0.045
4.150,-0.432,2.608,3.142,-0.0103,0.062,0.075,0.030,0.220,0.628,7.1250E-4,0.005,0.015
4.175,-0.366,2.670,2.513,-0.0087,0.064,0.060,0.036,0.251,0.628,8.6250E-4,0.006,0.015
4.200,-0.298,2.733,1.885,-0.0071,0.065,0.045,0.042,0.251,-0.628,0.0010,0.006,-0.015
4.225,-0.229,2.765,1.257,-0.0055,0.066,0.030,0.049,0.220,-1.257,0.0012,0.005,-0.030
4.250,-0.160,2.796,1.257,-0.0038,0.067,0.030,0.053,0.188,-2.776E-15,0.0013,0.005,0.000
4.275,-0.090,2.827,1.776E-14,-0.0021,0.068,0.000,0.058,0.220,-5.551E-15,0.0014,0.005,0.000
4.300,-0.019,2.796,-1.885,-4.5000E-4,0.067,-0.045,0.064,0.188,-1.257,0.0015,0.005,-0.030
4.325,0.050,2.733,-3.142,0.0012,0.065,-0.075,0.068,0.157,-0.628,0.0016,0.004,-0.015
4.350,0.118,2.639,-4.398,0.0028,0.063,-0.105,0.072,0.157,-0.628,0.0017,0.004,-0.015
4.375,0.182,2.513,-5.027,0.0044,0.060,-0.120,0.075,0.126,-0.628,0.0018,0.003,-0.015
4.400,0.243,2.388,-5.027,0.0058,0.057,-0.120,0.079,0.126,-0.628,0.0019,0.003,-0.015
4.425,0.302,2.262,-6.283,0.0072,0.054,-0.150,0.082,0.094,-1.257,0.0020,0.002,-0.030
4.450,0.357,2.073,-7.540,0.0085,0.049,-0.180,0.083,0.063,-0.628,0.0020,0.001,-0.015
4.475,0.405,1.885,-7.540,0.0097,0.045,-0.180,0.085,0.063,2.220E-14,0.0020,0.002,5.334E-16
4.500,0.451,1.696,-8.796,0.0108,0.041,-0.210,0.086,0.063,-0.628,0.0021,0.002,-0.015
4.525,0.490,1.445,-10.053,0.0117,0.035,-0.240,0.088,0.031,-1.257,0.0021,7.500E-4,-0.030
4.550,0.523,1.194,-9.425,0.0125,0.029,-0.225,0.088,0.000,-1.257,0.0021,0.000,-0.030
4.575,0.550,0.974,-9.425,0.0131,0.023,-0.225,0.088,-0.031,-1.257,0.0021,-7.500E-4,-0.030
4.600,0.572,0.723,-10.681,0.0137,0.017,-0.255,0.086,-0.063,-0.628,0.0021,-0.002,-0.015
4.625,0.586,0.440,-10.681,0.0140,0.011,-0.255,0.085,-0.063,-0.628,0.0020,-0.002,-0.015
4.650,0.594,0.188,-10.681,0.0142,0.005,-0.255,0.083,-0.094,-1.257,0.0020,-0.002,-0.030
4.675,0.595,-0.094,-11.310,0.0142,-0.002,-0.270,0.080,-0.126,-1.257,0.0019,-0.003,-0.030
4.700,0.589,-0.377,-10.681,0.0141,-0.009,-0.255,0.077,-0.157,-0.628,0.0018,-0.004,-0.015
4.725,0.576,-0.628,-10.053,0.0138,-0.015,-0.240,0.072,-0.157,-5.551E-14,0.0017,-0.004,-1.336E-15
4.750,0.558,-0.880,-9.425,0.0133,-0.021,-0.225,0.069,-0.157,-0.628,0.0017,-0.004,-0.015
4.775,0.533,-1.100,-9.425,0.0127,-0.026,-0.225,0.064,-0.188,-1.257,0.0015,-0.004,-0.030
4.800,0.503,-1.351,-10.053,0.0120,-0.032,-0.240,0.060,-0.220,-0.628,0.0014,-0.005,-0.015
4.825,0.465,-1.602,-9.425,0.0111,-0.038,-0.225,0.053,-0.220,7.827E-14,0.0013,-0.005,1.874E-15
4.850,0.423,-1.822,-8.168,0.0101,-0.043,-0.195,0.049,-0.220,0.000,0.0012,-0.005,0.000
4.875,0.374,-2.011,-6.912,0.0089,-0.048,-0.165,0.042,-0.220,-7.827E-14,0.0010,-0.005,-1.874E-15
4.900,0.322,-2.168,-6.912,0.0077,-0.052,-0.165,0.038,-0.220,-0.628,9.0000E-4,-0.005,-0.015
4.925,0.265,-2.356,-6.283,0.0063,-0.056,-0.150,0.031,-0.251,-1.257,7.5000E-4,-0.006,-0.030
4.950,0.204,-2.482,-5.027,0.0049,-0.059,-0.120,0.025,-0.283,-1.257,6.0000E-4,-0.007,-0.030
4.975,0.141,-2.608,-4.398,0.0034,-0.062,-0.105,0.017,-0.314,-0.628,4.1250E-4,-0.007,-0.015
5.000,0.074,-2.702,-2.513,0.0018,-0.065,-0.060,0.009,-0.314,-1.121E-13,2.2500E-4,-0.008,-2.654E-15
5.025,0.006,-2.733,-1.885,1.5000E-4,-0.065,-0.045,0.002,-0.314,0.000,3.7500E-5,-0.008,0.000
5.050,-0.063,-2.796,-1.885,-0.0015,-0.067,-0.045,-0.006,-0.314,1.110E-15,-1.5000E-4,-0.008,0.000
5.075,-0.134,-2.827,0.000,-0.0032,-0.068,0.000,-0.014,-0.314,0.628,-3.3750E-4,-0.008,0.015
5.100,-0.204,-2.796,1.257,-0.0049,-0.067,0.030,-0.022,-0.283,1.257,-5.2500E-4,-0.007,0.030
5.125,-0.273,-2.765,1.257,-0.0065,-0.066,0.030,-0.028,-0.251,9.992E-14,-6.7500E-4,-0.006,2.377E-15
5.150,-0.342,-2.733,1.885,-0.0082,-0.065,0.045,-0.035,-0.283,0.000,-8.2500E-4,-0.007,-3.469E-17
5.175,-0.410,-2.670,3.770,-0.0098,-0.064,0.090,-0.042,-0.251,1.885,-0.0010,-0.006,0.045
5.200,-0.476,-2.545,5.027,-0.0114,-0.061,0.120,-0.047,-0.188,1.885,-0.0011,-0.005,0.045
5.225,-0.537,-2.419,5.027,-0.0128,-0.058,0.120,-0.052,-0.157,1.257,-0.0012,-0.004,0.030
5.250,-0.597,-2.293,5.655,-0.0142,-0.055,0.135,-0.055,-0.126,1.257,-0.0013,-0.003,0.030
5.275,-0.652,-2.136,6.283,-0.0156,-0.051,0.150,-0.058,-0.094,1.257,-0.0014,-0.002,0.030
5.300,-0.704,-1.979,7.540,-0.0168,-0.047,0.180,-0.060,-0.063,1.257,-0.0014,-0.002,0.030
5.325,-0.751,-1.759,8.796,-0.0179,-0.042,0.210,-0.061,-0.031,1.257,-0.0015,-7.500E-4,0.030
5.350,-0.792,-1.539,8.796,-0.0189,-0.037,0.210,-0.061,0.000,0.628,-0.0015,0.000,0.015
5.375,-0.828,-1.319,8.796,-0.0198,-0.032,0.210,-0.061,0.000,0.000,-0.0015,0.000,0.000
5.400,-0.858,-1.100,9.425,-0.0205,-0.026,0.225,-0.061,0.000,0.628,-0.0015,0.000,0.015
5.425,-0.883,-0.848,10.681,-0.0211,-0.020,0.255,-0.061,0.031,1.257,-0.0015,7.500E-4,0.030
5.450,-0.900,-0.565,10.681,-0.0215,-0.014,0.255,-0.060,0.063,1.257,-0.0014,0.002,0.030
5.475,-0.911,-0.314,10.053,-0.0218,-0.008,0.240,-0.058,0.094,1.257,-0.0014,0.002,0.030
