运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
3.750,-0.586,-1.162,6.912,-0.0140,-0.028,0.165,-0.069,-0.031,0.628,-0.0017,-7.500E-4,0.015
3.775,-0.613,-0.974,6.912,-0.0146,-0.023,0.165,-0.071,-0.031,1.257,-0.0017,-7.500E-4,0.030
3.800,-0.635,-0.817,5.655,-0.0152,-0.020,0.135,-0.071,0.031,1.257,-0.0017,7.500E-4,0.030
3.825,-0.653,-0.691,6.283,-0.0156,-0.017,0.150,-0.069,0.031,0.000,-0.0017,7.500E-4,0.000
3.850,-0.669,-0.503,7.540,-0.0160,-0.012,0.180,-0.069,0.031,1.257,-0.0017,7.500E-4,0.030
3.875,-0.679,-0.314,6.912,-0.0162,-0.007,0.165,-0.068,0.094,1.885,-0.0016,0.002,0.045
3.900,-0.685,-0.157,6.912,-0.0164,-0.004,0.165,-0.064,0.126,0.628,-0.0015,0.003,0.015
3.925,-0.686,0.031,7.540,-0.0164,7.500E-4,0.180,-0.061,0.126,0.628,-0.0015,0.003,0.015
3.950,-0.683,0.220,6.912,-0.0163,0.005,0.165,-0.058,0.157,1.257,-0.0014,0.004,0.030
3.975,-0.675,0.377,6.912,-0.0161,0.009,0.165,-0.053,0.188,1.257,-0.0013,0.005,0.030
4.000,-0.664,0.565,7.540,-0.0159,0.013,0.180,-0.049,0.220,1.257,-0.0012,0.005,0.030
4.025,-0.647,0.754,6.283,-0.0155,0.018,0.150,-0.042,0.251,1.257,-0.0010,0.006,0.030
4.050,-0.627,0.880,5.655,-0.0150,0.021,0.135,-0.036,0.283,1.257,-8.6250E-4,0.007,0.030
4.075,-0.603,1.037,6.912,-0.0144,0.025,0.165,-0.028,0.314,0.000,-6.7500E-4,0.007,3.469E-17
4.100,-0.575,1.225,6.283,-0.0137,0.029,0.150,-0.020,0.283,1.110E-13,-4.8750E-4,0.007,2.689E-15
4.125,-0.542,1.351,4.398,-0.0129,0.032,0.105,-0.014,0.314,1.257,-3.3750E-4,0.008,0.030
4.150,-0.507,1.445,4.398,-0.0121,0.035,0.105,-0.005,0.346,0.628,-1.1250E-4,0.008,0.015
4.175,-0.470,1.571,4.398,-0.0112,0.038,0.105,0.003,0.346,-1.257,7.5000E-5,0.008,-0.030
4.200,-0.429,1.665,3.142,-0.0102,0.040,0.075,0.013,0.283,-3.142,3.0000E-4,0.007,-0.075
4.225,-0.386,1.728,3.142,-0.0092,0.041,0.075,0.017,0.188,-1.257,4.1250E-4,0.005,-0.030
4.250,-0.342,1.822,3.142,-0.0082,0.044,0.075,0.022,0.220,1.257,5.2500E-4,0.005,0.030
4.275,-0.295,1.885,1.257,-0.0071,0.045,0.030,0.028,0.251,1.110E-15,6.7500E-4,0.006,0.000
4.300,-0.248,1.885,0.628,-0.0059,0.045,0.015,0.035,0.220,-0.628,8.2500E-4,0.005,-0.015
4.325,-0.201,1.916,1.257,-0.0048,0.046,0.030,0.039,0.220,0.000,9.3750E-4,0.005,0.000
4.350,-0.152,1.948,0.628,-0.0036,0.047,0.015,0.046,0.220,-0.628,0.0011,0.005,-0.015
4.375,-0.104,1.948,-6.972E-13,-0.0025,0.047,-1.651E-14,0.050,0.188,-0.628,0.0012,0.005,-0.015
4.400,-0.055,1.948,-0.628,-0.0013,0.046,-0.015,0.055,0.188,0.000,0.0013,0.004,0.000
4.425,-0.006,1.916,-2.513,-1.5000E-4,0.046,-0.060,0.060,0.188,-0.628,0.0014,0.005,-0.015
4.450,0.041,1.822,-3.142,9.7500E-4,0.044,-0.075,0.064,0.157,-1.257,0.0015,0.004,-0.030
4.475,0.085,1.759,-2.513,0.0020,0.042,-0.060,0.068,0.126,-0.628,0.0016,0.003,-0.015
4.500,0.129,1.696,-3.770,0.0031,0.041,-0.090,0.071,0.126,-0.628,0.0017,0.003,-0.015
4.525,0.170,1.571,-4.398,0.0040,0.038,-0.105,0.074,0.094,-0.628,0.0018,0.002,-0.015
4.550,0.207,1.477,-4.398,0.0049,0.035,-0.105,0.075,0.094,-0.628,0.0018,0.002,-0.015
4.575,0.243,1.351,-5.655,0.0058,0.032,-0.135,0.079,0.063,-1.257,0.0019,0.001,-0.030
4.600,0.275,1.194,-6.283,0.0066,0.029,-0.150,0.079,0.031,-0.628,0.0019,7.500E-4,-0.015
4.625,0.303,1.037,-6.283,0.0072,0.025,-0.150,0.080,0.031,-0.628,0.0019,7.500E-4,-0.015
4.650,0.327,0.880,-6.283,0.0078,0.021,-0.150,0.080,0.000,-1.257,0.0019,0.000,-0.030
4.675,0.347,0.723,-6.912,0.0083,0.017,-0.165,0.080,-0.031,-0.628,0.0019,-7.500E-4,-0.015
4.700,0.363,0.534,-6.912,0.0087,0.013,-0.165,0.079,-0.031,-0.628,0.0019,-7.500E-4,-0.015
4.725,0.374,0.377,-6.912,0.0089,0.009,-0.165,0.079,-0.063,-1.257,0.0019,-0.002,-0.030
4.750,0.382,0.188,-7.540,0.0091,0.005,-0.180,0.075,-0.094,-0.628,0.0018,-0.002,-0.015
4.775,0.383,0.000,-6.912,0.0091,0.000,-0.165,0.074,-0.094,-1.257,0.0018,-0.002,-0.030
4.800,0.382,-0.157,-6.912,0.0091,-0.004,-0.165,0.071,-0.157,-1.257,0.0017,-0.004,-0.030
4.825,0.375,-0.346,-7.540,0.0090,-0.008,-0.180,0.066,-0.157,5.274E-14,0.0016,-0.004,1.336E-15
4.850,0.364,-0.534,-7.540,0.0087,-0.013,-0.180,0.063,-0.157,-0.628,0.0015,-0.004,-0.015
4.875,0.349,-0.723,-6.912,0.0083,-0.017,-0.165,0.058,-0.188,-0.628,0.0014,-0.005,-0.015
4.900,0.328,-0.880,-6.283,0.0078,-0.021,-0.150,0.053,-0.188,0.000,0.0013,-0.005,0.000
4.925,0.305,-1.037,-6.283,0.0073,-0.025,-0.150,0.049,-0.188,-0.628,0.0012,-0.005,-0.015
4.950,0.276,-1.194,-5.655,0.0066,-0.029,-0.135,0.044,-0.220,-1.257,0.0010,-0.005,-0.030
4.975,0.245,-1.319,-5.027,0.0058,-0.032,-0.120,0.038,-0.251,1.110E-15,9.0000E-4,-0.006,0.000
5.000,0.210,-1.445,-5.027,0.0050,-0.035,-0.120,0.031,-0.220,0.628,7.5000E-4,-0.005,0.015
5.025,0.173,-1.571,-5.027,0.0041,-0.037,-0.120,0.027,-0.220,-0.628,6.3750E-4,-0.005,-0.015
5.050,0.132,-1.696,-3.770,0.0031,-0.040,-0.090,0.020,-0.251,-1.257,4.8750E-4,-0.006,-0.030
5.075,0.088,-1.759,-2.513,0.0021,-0.042,-0.060,0.014,-0.283,-0.628,3.3750E-4,-0.007,-0.015
5.100,0.044,-1.822,-2.513,0.0010,-0.044,-0.060,0.006,-0.283,0.000,1.5000E-4,-0.007,-1.735E-17
5.125,-0.003,-1.885,-2.513,-7.5000E-5,-0.045,-0.060,-1.821E-17,-0.283,-0.628,-2.9816E-19,-0.007,-0.015
5.150,-0.050,-1.948,-1.885,-0.0012,-0.047,-0.045,-0.008,-0.314,-0.628,-1.8750E-4,-0.008,-0.015
5.175,-0.101,-1.979,-4.441E-15,-0.0024,-0.047,0.000,-0.016,-0.314,1.110E-15,-3.7500E-4,-0.008,3.469E-17
5.200,-0.149,-1.948,1.257,-0.0036,-0.047,0.030,-0.024,-0.314,0.628,-5.6250E-4,-0.008,0.015
5.225,-0.198,-1.916,0.628,-0.0047,-0.046,0.015,-0.031,-0.283,1.257,-7.5000E-4,-0.007,0.030
5.250,-0.245,-1.916,6.839E-13,-0.0059,-0.046,1.651E-14,-0.038,-0.251,0.628,-9.0000E-4,-0.006,0.015
5.275,-0.294,-1.916,1.885,-0.0070,-0.046,0.045,-0.044,-0.251,0.628,-0.0011,-0.006,0.015
5.300,-0.341,-1.822,3.142,-0.0081,-0.043,0.075,-0.050,-0.220,1.257,-0.0012,-0.005,0.030
5.325,-0.385,-1.759,2.513,-0.0092,-0.042,0.060,-0.055,-0.188,1.257,-0.0013,-0.005,0.030
5.350,-0.429,-1.696,3.770,-0.0102,-0.041,0.090,-0.060,-0.157,1.257,-0.0014,-0.004,0.030
5.375,-0.470,-1.571,5.027,-0.0112,-0.038,0.120,-0.063,-0.126,1.257,-0.0015,-0.003,0.030
5.400,-0.507,-1.445,4.398,-0.0121,-0.034,0.105,-0.066,-0.094,1.257,-0.0016,-0.002,0.030
5.425,-0.542,-1.351,4.398,-0.0129,-0.032,0.105,-0.068,-0.063,0.628,-0.0016,-0.002,0.015
5.450,-0.575,-1.225,6.283,-0.0137,-0.029,0.150,-0.069,-0.063,0.628,-0.0017,-0.002,0.015
