运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
时间 (秒 s),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²),角 (弧度 rad),角速度 (弧度/秒 rad/s),角加速度 (弧度/秒² rad/s²),位置 (米 m),速度 (米/秒 m/s),加速度 (米/秒² m/s²)
1.525,-0.149,3.927,-7.540,-0.0036,0.094,-0.180,0.009,-0.251,1.110E-15,2.2500E-4,-0.006,-1.735E-17
1.550,-0.053,3.707,-8.168,-0.0013,0.088,-0.195,0.003,-0.251,1.110E-15,7.5000E-5,-0.006,0.000
1.575,0.036,3.519,-8.796,8.6250E-4,0.084,-0.210,-0.003,-0.251,-0.628,-7.5000E-5,-0.006,-0.015
1.600,0.123,3.267,-11.938,0.0029,0.078,-0.285,-0.009,-0.283,-1.257,-2.2500E-4,-0.007,-0.030
1.625,0.199,2.922,-13.823,0.0048,0.070,-0.330,-0.017,-0.314,-1.257,-4.1250E-4,-0.007,-0.030
1.650,0.269,2.576,-13.823,0.0064,0.061,-0.330,-0.025,-0.346,1.110E-15,-6.0000E-4,-0.008,5.204E-17
1.675,0.328,2.231,-13.823,0.0078,0.053,-0.330,-0.035,-0.314,1.257,-8.2500E-4,-0.007,0.030
1.700,0.380,1.885,-15.708,0.0091,0.045,-0.375,-0.041,-0.283,-2.776E-14,-9.7500E-4,-0.007,-6.765E-16
1.725,0.423,1.445,-16.965,0.0101,0.035,-0.405,-0.049,-0.314,2.220E-15,-0.0012,-0.008,0.000
1.750,0.452,1.037,-15.708,0.0108,0.025,-0.375,-0.057,-0.283,0.628,-0.0014,-0.007,0.015
1.775,0.474,0.660,-16.336,0.0113,0.016,-0.390,-0.063,-0.283,0.628,-0.0015,-0.007,0.015
1.800,0.485,0.220,-18.221,0.0116,0.005,-0.435,-0.071,-0.251,1.257,-0.0017,-0.006,0.030
1.825,0.485,-0.251,-18.221,0.0116,-0.006,-0.435,-0.075,-0.220,1.257,-0.0018,-0.005,0.030
1.850,0.473,-0.691,-16.336,0.0113,-0.017,-0.390,-0.082,-0.188,1.885,-0.0020,-0.005,0.045
1.875,0.451,-1.068,-15.708,0.0108,-0.025,-0.375,-0.085,-0.126,1.885,-0.0020,-0.003,0.045
1.900,0.419,-1.477,-16.336,0.0100,-0.035,-0.390,-0.088,-0.094,1.257,-0.0021,-0.002,0.030
1.925,0.377,-1.885,-15.708,0.0090,-0.045,-0.375,-0.090,-0.063,0.628,-0.0021,-0.002,0.015
1.950,0.325,-2.262,-14.451,0.0078,-0.054,-0.345,-0.091,-0.063,0.628,-0.0022,-0.002,0.015
1.975,0.264,-2.608,-13.195,0.0063,-0.062,-0.315,-0.093,-0.031,1.885,-0.0022,-7.500E-4,0.045
2.000,0.195,-2.922,-12.566,0.0047,-0.070,-0.300,-0.093,0.031,1.257,-0.0022,7.500E-4,0.030
2.025,0.118,-3.236,-11.938,0.0028,-0.077,-0.285,-0.091,0.031,0.628,-0.0022,7.500E-4,0.015
2.050,0.033,-3.519,-10.053,7.8750E-4,-0.084,-0.240,-0.091,0.063,1.885,-0.0022,0.001,0.045
2.075,-0.058,-3.738,-8.168,-0.0014,-0.089,-0.195,-0.088,0.126,1.257,-0.0021,0.003,0.030
2.100,-0.154,-3.927,-6.283,-0.0037,-0.094,-0.150,-0.085,0.126,0.628,-0.0020,0.003,0.015
2.125,-0.254,-4.053,-4.398,-0.0061,-0.097,-0.105,-0.082,0.157,1.257,-0.0020,0.004,0.030
2.150,-0.357,-4.147,-3.770,-0.0085,-0.099,-0.090,-0.077,0.188,1.257,-0.0018,0.004,0.030
2.175,-0.462,-4.241,-1.257,-0.0110,-0.101,-0.030,-0.072,0.220,1.257,-0.0017,0.005,0.030
2.200,-0.569,-4.210,1.885,-0.0136,-0.101,0.045,-0.066,0.251,1.257,-0.0016,0.006,0.030
2.225,-0.672,-4.147,1.257,-0.0160,-0.099,0.030,-0.060,0.283,1.257,-0.0014,0.007,0.030
2.250,-0.776,-4.147,1.257,-0.0185,-0.099,0.030,-0.052,0.314,0.628,-0.0012,0.008,0.015
2.275,-0.880,-4.084,4.398,-0.0210,-0.098,0.105,-0.044,0.314,-5.551E-14,-0.0011,0.008,-1.336E-15
2.300,-0.980,-3.927,6.912,-0.0234,-0.094,0.165,-0.036,0.314,-5.551E-14,-8.6250E-4,0.007,-1.318E-15
2.325,-1.076,-3.738,8.168,-0.0257,-0.089,0.195,-0.028,0.314,0.628,-6.7500E-4,0.007,0.015
2.350,-1.167,-3.519,9.425,-0.0279,-0.084,0.225,-0.020,0.346,0.628,-4.8750E-4,0.008,0.015
2.375,-1.252,-3.267,10.681,-0.0299,-0.078,0.255,-0.011,0.346,-1.257,-2.6250E-4,0.008,-0.030
2.400,-1.330,-2.985,11.938,-0.0318,-0.071,0.285,-0.003,0.283,-1.885,-7.5000E-5,0.007,-0.045
2.425,-1.401,-2.670,13.195,-0.0334,-0.064,0.315,0.003,0.251,-0.628,7.5000E-5,0.006,-0.015
2.450,-1.464,-2.325,13.823,-0.0349,-0.056,0.330,0.009,0.251,4.441E-14,2.2500E-4,0.006,1.058E-15
2.475,-1.517,-1.979,13.823,-0.0362,-0.047,0.330,0.016,0.251,-0.628,3.7500E-4,0.006,-0.015
2.500,-1.563,-1.634,15.080,-0.0373,-0.039,0.360,0.022,0.220,-0.628,5.2500E-4,0.005,-0.015
2.525,-1.599,-1.225,17.593,-0.0382,-0.029,0.420,0.027,0.220,3.941E-14,6.3750E-4,0.005,9.368E-16
2.550,-1.624,-0.754,17.593,-0.0388,-0.018,0.420,0.033,0.220,-1.257,7.8750E-4,0.005,-0.030
