in s,C1 in V
6.7982400E-05,6.84570E+00
6.7992000E-05,6.92383E+00
6.8001600E-05,6.84570E+00
6.8011200E-05,6.86523E+00
6.8020800E-05,6.90430E+00
6.8030400E-05,6.88477E+00
6.8040000E-05,6.82617E+00
6.8049600E-05,6.84570E+00
6.8059200E-05,6.84570E+00
6.8068800E-05,6.82617E+00
6.8078400E-05,6.88477E+00
6.8088000E-05,6.90430E+00
6.8097600E-05,6.84570E+00
6.8107200E-05,6.84570E+00
6.8116800E-05,6.90430E+00
6.8126400E-05,6.86523E+00
6.8136000E-05,6.90430E+00
6.8145600E-05,6.86523E+00
6.8155200E-05,6.86523E+00
6.8164800E-05,6.88477E+00
6.8174400E-05,6.84570E+00
6.8184000E-05,6.92383E+00
6.8193600E-05,6.84570E+00
6.8203200E-05,6.84570E+00
6.8212800E-05,6.90430E+00
6.8222400E-05,6.90430E+00
6.8232000E-05,6.84570E+00
6.8241600E-05,6.92383E+00
6.8251200E-05,6.88477E+00
6.8260800E-05,6.88477E+00
6.8270400E-05,6.82617E+00
6.8280000E-05,6.86523E+00
6.8289600E-05,6.86523E+00
6.8299200E-05,6.90430E+00
6.8308800E-05,6.90430E+00
6.8318400E-05,6.92383E+00
6.8328000E-05,6.84570E+00
6.8337600E-05,6.96289E+00
6.8347200E-05,6.86523E+00
6.8356800E-05,6.88477E+00
6.8366400E-05,6.90430E+00
6.8376000E-05,6.92383E+00
6.8385600E-05,6.88477E+00
6.8395200E-05,6.86523E+00
6.8404800E-05,6.90430E+00
6.8414400E-05,6.92383E+00
6.8424000E-05,6.84570E+00
6.8433600E-05,6.92383E+00
6.8443200E-05,6.90430E+00
6.8452800E-05,6.92383E+00
6.8462400E-05,6.80664E+00
6.8472000E-05,6.92383E+00
6.8481600E-05,6.92383E+00
6.8491200E-05,6.84570E+00
6.8500800E-05,6.84570E+00
6.8510400E-05,6.90430E+00
6.8520000E-05,6.86523E+00
6.8529600E-05,6.88477E+00
6.8539200E-05,6.88477E+00
6.8548800E-05,6.92383E+00
6.8558400E-05,6.86523E+00
6.8568000E-05,6.92383E+00
6.8577600E-05,6.88477E+00
6.8587200E-05,6.88477E+00
6.8596800E-05,6.88477E+00
6.8606400E-05,6.88477E+00
6.8616000E-05,6.94336E+00
6.8625600E-05,6.92383E+00
6.8635200E-05,6.90430E+00
6.8644800E-05,6.92383E+00
6.8654400E-05,6.90430E+00
6.8664000E-05,6.92383E+00
6.8673600E-05,6.96289E+00
6.8683200E-05,6.94336E+00
6.8692800E-05,6.94336E+00
6.8702400E-05,6.92383E+00
6.8712000E-05,6.92383E+00
6.8721600E-05,6.86523E+00
6.8731200E-05,6.88477E+00
6.8740800E-05,6.92383E+00
6.8750400E-05,6.88477E+00
6.8760000E-05,6.96289E+00
6.8769600E-05,6.90430E+00
6.8779200E-05,6.92383E+00
6.8788800E-05,6.92383E+00
6.8798400E-05,6.92383E+00
6.8808000E-05,6.90430E+00
6.8817600E-05,6.98242E+00
6.8827200E-05,6.90430E+00
6.8836800E-05,6.92383E+00
6.8846400E-05,6.92383E+00
6.8856000E-05,6.98242E+00
6.8865600E-05,6.92383E+00
6.8875200E-05,6.98242E+00
6.8884800E-05,6.94336E+00
6.8894400E-05,6.92383E+00
6.8904000E-05,6.90430E+00
6.8913600E-05,6.98242E+00
6.8923200E-05,6.90430E+00
6.8932800E-05,6.98242E+00
6.8942400E-05,6.96289E+00
6.8952000E-05,6.94336E+00
6.8961600E-05,6.96289E+00
6.8971200E-05,6.96289E+00
6.8980800E-05,6.94336E+00
6.8990400E-05,6.98242E+00
6.9000000E-05,6.98242E+00
6.9009600E-05,6.96289E+00
6.9019200E-05,6.88477E+00
6.9028800E-05,6.96289E+00
6.9038400E-05,6.94336E+00
6.9048000E-05,6.96289E+00
6.9057600E-05,6.96289E+00
6.9067200E-05,6.92383E+00
6.9076800E-05,6.94336E+00
6.9086400E-05,6.92383E+00
6.9096000E-05,6.94336E+00
6.9105600E-05,6.98242E+00
6.9115200E-05,6.92383E+00
6.9124800E-05,6.96289E+00
6.9134400E-05,6.92383E+00
6.9144000E-05,6.92383E+00
6.9153600E-05,6.96289E+00
6.9163200E-05,6.98242E+00
6.9172800E-05,6.92383E+00
6.9182400E-05,7.00195E+00
6.9192000E-05,7.00195E+00
6.9201600E-05,6.98242E+00
6.9211200E-05,6.94336E+00
6.9220800E-05,7.00195E+00
6.9230400E-05,6.94336E+00
6.9240000E-05,6.96289E+00
6.9249600E-05,6.92383E+00
6.9259200E-05,6.98242E+00
6.9268800E-05,6.96289E+00
6.9278400E-05,6.98242E+00
6.9288000E-05,6.98242E+00
6.9297600E-05,7.00195E+00
6.9307200E-05,7.00195E+00
6.9316800E-05,6.98242E+00
6.9326400E-05,6.98242E+00
6.9336000E-05,6.98242E+00
6.9345600E-05,6.98242E+00
6.9355200E-05,6.92383E+00
6.9364800E-05,6.98242E+00
6.9374400E-05,6.98242E+00
6.9384000E-05,6.98242E+00
6.9393600E-05,7.04102E+00
6.9403200E-05,6.94336E+00
6.9412800E-05,7.00195E+00
6.9422400E-05,6.96289E+00
6.9432000E-05,6.98242E+00
6.9441600E-05,6.96289E+00
6.9451200E-05,7.02148E+00
6.9460800E-05,6.94336E+00
6.9470400E-05,7.04102E+00
6.9480000E-05,6.96289E+00
6.9489600E-05,7.00195E+00
6.9499200E-05,7.02148E+00
6.9508800E-05,7.06055E+00
6.9518400E-05,6.98242E+00
6.9528000E-05,7.00195E+00
6.9537600E-05,6.96289E+00
6.9547200E-05,6.98242E+00
6.9556800E-05,7.00195E+00
6.9566400E-05,6.96289E+00
6.9576000E-05,6.96289E+00
6.9585600E-05,6.98242E+00
6.9595200E-05,7.00195E+00
6.9604800E-05,6.96289E+00
6.9614400E-05,6.98242E+00
6.9624000E-05,7.02148E+00
6.9633600E-05,6.94336E+00
6.9643200E-05,7.02148E+00
6.9652800E-05,6.98242E+00
6.9662400E-05,6.98242E+00
6.9672000E-05,7.00195E+00
6.9681600E-05,6.98242E+00
6.9691200E-05,7.02148E+00
6.9700800E-05,7.02148E+00
6.9710400E-05,7.04102E+00
6.9720000E-05,7.00195E+00
6.9729600E-05,7.02148E+00
6.9739200E-05,7.00195E+00
6.9748800E-05,7.00195E+00
6.9758400E-05,7.00195E+00
6.9768000E-05,7.02148E+00
6.9777600E-05,7.06055E+00
6.9787200E-05,7.04102E+00
6.9796800E-05,7.02148E+00
6.9806400E-05,6.96289E+00
6.9816000E-05,7.06055E+00
6.9825600E-05,7.02148E+00
6.9835200E-05,7.00195E+00
6.9844800E-05,7.06055E+00
6.9854400E-05,7.02148E+00
6.9864000E-05,7.06055E+00
6.9873600E-05,7.02148E+00
6.9883200E-05,7.06055E+00
6.9892800E-05,7.04102E+00
6.9902400E-05,7.00195E+00
6.9912000E-05,7.04102E+00
6.9921600E-05,7.02148E+00
6.9931200E-05,7.00195E+00
6.9940800E-05,7.04102E+00
6.9950400E-05,7.00195E+00
6.9960000E-05,7.00195E+00
6.9969600E-05,7.06055E+00
6.9979200E-05,7.02148E+00
6.9988800E-05,7.00195E+00
6.9998400E-05,7.04102E+00
7.0008000E-05,7.00195E+00
7.0017600E-05,7.06055E+00
7.0027200E-05,7.04102E+00
7.0036800E-05,7.00195E+00
7.0046400E-05,7.04102E+00
7.0056000E-05,7.00195E+00
7.0065600E-05,7.04102E+00
7.0075200E-05,7.02148E+00
7.0084800E-05,7.02148E+00
7.0094400E-05,7.00195E+00
7.0104000E-05,7.06055E+00
7.0113600E-05,7.00195E+00
7.0123200E-05,7.04102E+00
7.0132800E-05,7.02148E+00
7.0142400E-05,7.06055E+00
7.0152000E-05,7.08008E+00
7.0161600E-05,7.06055E+00
7.0171200E-05,7.02148E+00
7.0180800E-05,7.08008E+00
7.0190400E-05,7.02148E+00
7.0200000E-05,7.06055E+00
7.0209600E-05,7.02148E+00
7.0219200E-05,7.09961E+00
7.0228800E-05,7.00195E+00
7.0238400E-05,7.06055E+00
7.0248000E-05,7.02148E+00
7.0257600E-05,7.06055E+00
7.0267200E-05,7.04102E+00
7.0276800E-05,7.06055E+00
7.0286400E-05,7.08008E+00
7.0296000E-05,7.06055E+00
7.0305600E-05,7.06055E+00
7.0315200E-05,7.06055E+00
7.0324800E-05,7.09961E+00
7.0334400E-05,7.06055E+00
7.0344000E-05,7.09961E+00
7.0353600E-05,7.06055E+00
7.0363200E-05,7.06055E+00
7.0372800E-05,7.00195E+00
7.0382400E-05,7.00195E+00
7.0392000E-05,7.09961E+00
7.0401600E-05,7.02148E+00
7.0411200E-05,7.06055E+00
7.0420800E-05,7.02148E+00
7.0430400E-05,7.04102E+00
7.0440000E-05,7.04102E+00
7.0449600E-05,7.06055E+00
7.0459200E-05,7.04102E+00
7.0468800E-05,7.11914E+00
7.0478400E-05,7.06055E+00
7.0488000E-05,7.04102E+00
7.0497600E-05,7.06055E+00
7.0507200E-05,7.09961E+00
7.0516800E-05,7.06055E+00
7.0526400E-05,7.06055E+00
7.0536000E-05,7.04102E+00
7.0545600E-05,7.06055E+00
7.0555200E-05,7.06055E+00
7.0564800E-05,7.06055E+00
7.0574400E-05,7.09961E+00
7.0584000E-05,7.11914E+00
7.0593600E-05,7.08008E+00
7.0603200E-05,7.11914E+00
7.0612800E-05,7.11914E+00
7.0622400E-05,7.08008E+00
7.0632000E-05,7.08008E+00
7.0641600E-05,7.06055E+00
7.0651200E-05,7.02148E+00
7.0660800E-05,7.06055E+00
7.0670400E-05,7.08008E+00
7.0680000E-05,7.09961E+00
7.0689600E-05,7.13867E+00
7.0699200E-05,7.06055E+00
7.0708800E-05,7.09961E+00
7.0718400E-05,7.06055E+00
7.0728000E-05,7.04102E+00
7.0737600E-05,7.06055E+00
7.0747200E-05,7.08008E+00
7.0756800E-05,7.09961E+00
7.0766400E-05,7.06055E+00
7.0776000E-05,7.08008E+00
7.0785600E-05,7.15820E+00
7.0795200E-05,7.13867E+00
7.0804800E-05,7.06055E+00
7.0814400E-05,7.09961E+00
7.0824000E-05,7.09961E+00
7.0833600E-05,7.11914E+00
7.0843200E-05,7.11914E+00
7.0852800E-05,7.08008E+00
7.0862400E-05,7.17773E+00
7.0872000E-05,7.09961E+00
7.0881600E-05,7.06055E+00
7.0891200E-05,7.09961E+00
7.0900800E-05,7.09961E+00
7.0910400E-05,7.09961E+00
7.0920000E-05,7.09961E+00
7.0929600E-05,7.06055E+00
7.0939200E-05,7.09961E+00
7.0948800E-05,7.17773E+00
7.0958400E-05,7.06055E+00
7.0968000E-05,7.11914E+00
7.0977600E-05,7.09961E+00
7.0987200E-05,7.11914E+00
7.0996800E-05,7.04102E+00
7.1006400E-05,7.08008E+00
7.1016000E-05,7.08008E+00
7.1025600E-05,7.08008E+00
7.1035200E-05,7.11914E+00
7.1044800E-05,7.08008E+00
7.1054400E-05,7.13867E+00
7.1064000E-05,7.13867E+00
7.1073600E-05,7.11914E+00
7.1083200E-05,7.11914E+00
7.1092800E-05,7.15820E+00
7.1102400E-05,7.15820E+00
7.1112000E-05,7.13867E+00
7.1121600E-05,7.13867E+00
7.1131200E-05,7.11914E+00
7.1140800E-05,7.13867E+00
7.1150400E-05,7.13867E+00
7.1160000E-05,7.13867E+00
7.1169600E-05,7.13867E+00
7.1179200E-05,7.13867E+00
7.1188800E-05,7.17773E+00
7.1198400E-05,7.13867E+00
7.1208000E-05,7.11914E+00
7.1217600E-05,7.15820E+00
7.1227200E-05,7.15820E+00
7.1236800E-05,7.11914E+00
7.1246400E-05,7.15820E+00
7.1256000E-05,7.13867E+00
7.1265600E-05,7.15820E+00
7.1275200E-05,7.11914E+00
7.1284800E-05,7.17773E+00
7.1294400E-05,7.13867E+00
7.1304000E-05,7.13867E+00
7.1313600E-05,7.08008E+00
7.1323200E-05,7.13867E+00
7.1332800E-05,7.11914E+00
7.1342400E-05,7.13867E+00
7.1352000E-05,7.15820E+00
7.1361600E-05,7.11914E+00
7.1371200E-05,7.11914E+00
7.1380800E-05,7.13867E+00
7.1390400E-05,7.11914E+00
7.1400000E-05,7.17773E+00
7.1409600E-05,7.11914E+00
7.1419200E-05,7.11914E+00
7.1428800E-05,7.19727E+00
7.1438400E-05,7.17773E+00
7.1448000E-05,7.08008E+00
7.1457600E-05,7.13867E+00
7.1467200E-05,7.17773E+00
7.1476800E-05,7.17773E+00
7.1486400E-05,7.13867E+00
7.1496000E-05,7.13867E+00
7.1505600E-05,7.15820E+00
7.1515200E-05,7.13867E+00
7.1524800E-05,7.13867E+00
7.1534400E-05,7.09961E+00
7.1544000E-05,7.13867E+00
7.1553600E-05,7.19727E+00
7.1563200E-05,7.13867E+00
7.1572800E-05,7.15820E+00
7.1582400E-05,7.13867E+00
7.1592000E-05,7.17773E+00
7.1601600E-05,7.15820E+00
7.1611200E-05,7.21680E+00
7.1620800E-05,7.17773E+00
7.1630400E-05,7.19727E+00
7.1640000E-05,7.17773E+00
7.1649600E-05,7.17773E+00
7.1659200E-05,7.17773E+00
7.1668800E-05,7.19727E+00
7.1678400E-05,7.21680E+00
7.1688000E-05,7.17773E+00
7.1697600E-05,7.19727E+00
7.1707200E-05,7.17773E+00
7.1716800E-05,7.17773E+00
7.1726400E-05,7.19727E+00
7.1736000E-05,7.13867E+00
7.1745600E-05,7.17773E+00
7.1755200E-05,7.15820E+00
7.1764800E-05,7.15820E+00
7.1774400E-05,7.15820E+00
7.1784000E-05,7.15820E+00
7.1793600E-05,7.19727E+00
7.1803200E-05,7.13867E+00
7.1812800E-05,7.19727E+00
7.1822400E-05,7.23633E+00
7.1832000E-05,7.19727E+00
7.1841600E-05,7.19727E+00
7.1851200E-05,7.19727E+00
7.1860800E-05,7.17773E+00
7.1870400E-05,7.21680E+00
7.1880000E-05,7.19727E+00
7.1889600E-05,7.19727E+00
7.1899200E-05,7.23633E+00
7.1908800E-05,7.21680E+00
7.1918400E-05,7.15820E+00
7.1928000E-05,7.19727E+00
7.1937600E-05,7.19727E+00
7.1947200E-05,7.17773E+00
7.1956800E-05,7.19727E+00
7.1966400E-05,7.23633E+00
7.1976000E-05,7.21680E+00
7.1985600E-05,7.17773E+00
7.1995200E-05,7.19727E+00
7.2004800E-05,7.15820E+00
7.2014400E-05,7.19727E+00
7.2024000E-05,7.19727E+00
7.2033600E-05,7.15820E+00
7.2043200E-05,7.15820E+00
7.2052800E-05,7.19727E+00
7.2062400E-05,7.15820E+00
7.2072000E-05,7.21680E+00
7.2081600E-05,7.21680E+00
7.2091200E-05,7.23633E+00
7.2100800E-05,7.19727E+00
7.2110400E-05,7.25586E+00
7.2120000E-05,7.17773E+00
7.2129600E-05,7.15820E+00
7.2139200E-05,7.21680E+00
7.2148800E-05,7.21680E+00
7.2158400E-05,7.21680E+00
7.2168000E-05,7.21680E+00
7.2177600E-05,7.23633E+00
7.2187200E-05,7.21680E+00
7.2196800E-05,7.21680E+00
7.2206400E-05,7.23633E+00
7.2216000E-05,7.15820E+00
7.2225600E-05,7.15820E+00
7.2235200E-05,7.23633E+00
7.2244800E-05,7.21680E+00
7.2254400E-05,7.19727E+00
7.2264000E-05,7.23633E+00
7.2273600E-05,7.19727E+00
7.2283200E-05,7.17773E+00
7.2292800E-05,7.27539E+00
7.2302400E-05,7.23633E+00
7.2312000E-05,7.21680E+00
7.2321600E-05,7.25586E+00
7.2331200E-05,7.21680E+00
7.2340800E-05,7.25586E+00
7.2350400E-05,7.21680E+00
7.2360000E-05,7.21680E+00
7.2369600E-05,7.21680E+00
7.2379200E-05,7.19727E+00
7.2388800E-05,7.25586E+00
7.2398400E-05,7.23633E+00
7.2408000E-05,7.25586E+00
7.2417600E-05,7.19727E+00
7.2427200E-05,7.21680E+00
7.2436800E-05,7.23633E+00
7.2446400E-05,7.21680E+00
7.2456000E-05,7.25586E+00
7.2465600E-05,7.23633E+00
7.2475200E-05,7.19727E+00
7.2484800E-05,7.21680E+00
7.2494400E-05,7.21680E+00
7.2504000E-05,7.21680E+00
7.2513600E-05,7.17773E+00
7.2523200E-05,7.21680E+00
7.2532800E-05,7.23633E+00
7.2542400E-05,7.27539E+00
7.2552000E-05,7.19727E+00
7.2561600E-05,7.25586E+00
7.2571200E-05,7.25586E+00
7.2580800E-05,7.17773E+00
7.2590400E-05,7.25586E+00
7.2600000E-05,7.23633E+00
7.2609600E-05,7.25586E+00
7.2619200E-05,7.25586E+00
7.2628800E-05,7.23633E+00
7.2638400E-05,7.21680E+00
7.2648000E-05,7.27539E+00
7.2657600E-05,7.27539E+00
7.2667200E-05,7.25586E+00
7.2676800E-05,7.23633E+00
7.2686400E-05,7.25586E+00
7.2696000E-05,7.27539E+00
7.2705600E-05,7.23633E+00
7.2715200E-05,7.27539E+00
7.2724800E-05,7.27539E+00
7.2734400E-05,7.21680E+00
7.2744000E-05,7.25586E+00
7.2753600E-05,7.29492E+00
7.2763200E-05,7.29492E+00
7.2772800E-05,7.31445E+00
7.2782400E-05,7.25586E+00
7.2792000E-05,7.27539E+00
7.2801600E-05,7.31445E+00
7.2811200E-05,7.25586E+00
7.2820800E-05,7.27539E+00
7.2830400E-05,7.21680E+00
7.2840000E-05,7.29492E+00
7.2849600E-05,7.27539E+00
7.2859200E-05,7.29492E+00
7.2868800E-05,7.27539E+00
7.2878400E-05,7.21680E+00
7.2888000E-05,7.29492E+00
7.2897600E-05,7.25586E+00
7.2907200E-05,7.31445E+00
7.2916800E-05,7.29492E+00
7.2926400E-05,7.27539E+00
7.2936000E-05,7.29492E+00
7.2945600E-05,7.23633E+00
7.2955200E-05,7.27539E+00
7.2964800E-05,7.29492E+00
7.2974400E-05,7.25586E+00
7.2984000E-05,7.25586E+00
7.2993600E-05,7.27539E+00
7.3003200E-05,7.25586E+00
7.3012800E-05,7.23633E+00
7.3022400E-05,7.27539E+00
7.3032000E-05,7.27539E+00
7.3041600E-05,7.31445E+00
7.3051200E-05,7.27539E+00
7.3060800E-05,7.27539E+00
7.3070400E-05,7.25586E+00
7.3080000E-05,7.21680E+00
7.3089600E-05,7.29492E+00
7.3099200E-05,7.27539E+00
7.3108800E-05,7.31445E+00
7.3118400E-05,7.23633E+00
7.3128000E-05,7.29492E+00
7.3137600E-05,7.27539E+00
7.3147200E-05,7.27539E+00
7.3156800E-05,7.29492E+00
7.3166400E-05,7.23633E+00
7.3176000E-05,7.33398E+00
7.3185600E-05,7.31445E+00
7.3195200E-05,7.29492E+00
7.3204800E-05,7.33398E+00
7.3214400E-05,7.29492E+00
7.3224000E-05,7.29492E+00
7.3233600E-05,7.27539E+00
7.3243200E-05,7.25586E+00
7.3252800E-05,7.33398E+00
7.3262400E-05,7.29492E+00
7.3272000E-05,7.29492E+00
7.3281600E-05,7.31445E+00
7.3291200E-05,7.29492E+00
7.3300800E-05,7.29492E+00
7.3310400E-05,7.31445E+00
7.3320000E-05,7.31445E+00
7.3329600E-05,7.27539E+00
7.3339200E-05,7.29492E+00
7.3348800E-05,7.33398E+00
7.3358400E-05,7.29492E+00
7.3368000E-05,7.31445E+00
7.3377600E-05,7.33398E+00
7.3387200E-05,7.27539E+00
7.3396800E-05,7.31445E+00
7.3406400E-05,7.29492E+00
7.3416000E-05,7.31445E+00
7.3425600E-05,7.31445E+00
7.3435200E-05,7.27539E+00
7.3444800E-05,7.31445E+00
7.3454400E-05,7.33398E+00
7.3464000E-05,7.33398E+00
7.3473600E-05,7.31445E+00
7.3483200E-05,7.27539E+00
7.3492800E-05,7.33398E+00
7.3502400E-05,7.27539E+00
7.3512000E-05,7.29492E+00
7.3521600E-05,7.31445E+00
7.3531200E-05,7.33398E+00
7.3540800E-05,7.29492E+00
7.3550400E-05,7.33398E+00
7.3560000E-05,7.35352E+00
7.3569600E-05,7.31445E+00
7.3579200E-05,7.35352E+00
7.3588800E-05,7.27539E+00
7.3598400E-05,7.33398E+00
7.3608000E-05,7.31445E+00
7.3617600E-05,7.33398E+00
7.3627200E-05,7.33398E+00
7.3636800E-05,7.31445E+00
7.3646400E-05,7.35352E+00
7.3656000E-05,7.31445E+00
7.3665600E-05,7.27539E+00
7.3675200E-05,7.35352E+00
7.3684800E-05,7.33398E+00
7.3694400E-05,7.33398E+00
7.3704000E-05,7.31445E+00
7.3713600E-05,7.33398E+00
7.3723200E-05,7.35352E+00
7.3732800E-05,7.37305E+00
7.3742400E-05,7.27539E+00
7.3752000E-05,7.35352E+00
7.3761600E-05,7.33398E+00
7.3771200E-05,7.37305E+00
7.3780800E-05,7.33398E+00
7.3790400E-05,7.33398E+00
7.3800000E-05,7.29492E+00
7.3809600E-05,7.35352E+00
7.3819200E-05,7.33398E+00
7.3828800E-05,7.33398E+00
7.3838400E-05,7.33398E+00
7.3848000E-05,7.31445E+00
7.3857600E-05,7.33398E+00
7.3867200E-05,7.39258E+00
7.3876800E-05,7.35352E+00
7.3886400E-05,7.33398E+00
7.3896000E-05,7.31445E+00
7.3905600E-05,7.31445E+00
7.3915200E-05,7.33398E+00
7.3924800E-05,7.35352E+00
7.3934400E-05,7.27539E+00
7.3944000E-05,7.35352E+00
7.3953600E-05,7.33398E+00
7.3963200E-05,7.37305E+00
7.3972800E-05,7.29492E+00
7.3982400E-05,7.35352E+00
7.3992000E-05,7.35352E+00
7.4001600E-05,7.35352E+00
7.4011200E-05,7.39258E+00
7.4020800E-05,7.41211E+00
7.4030400E-05,7.37305E+00
7.4040000E-05,7.35352E+00
7.4049600E-05,7.41211E+00
7.4059200E-05,7.33398E+00
7.4068800E-05,7.37305E+00
7.4078400E-05,7.35352E+00
7.4088000E-05,7.37305E+00
7.4097600E-05,7.41211E+00
7.4107200E-05,7.31445E+00
7.4116800E-05,7.41211E+00
7.4126400E-05,7.39258E+00
7.4136000E-05,7.37305E+00
7.4145600E-05,7.43164E+00
7.4155200E-05,7.35352E+00
7.4164800E-05,7.31445E+00
7.4174400E-05,7.37305E+00
7.4184000E-05,7.37305E+00
7.4193600E-05,7.37305E+00
7.4203200E-05,7.37305E+00
7.4212800E-05,7.31445E+00
7.4222400E-05,7.31445E+00
7.4232000E-05,7.39258E+00
7.4241600E-05,7.35352E+00
7.4251200E-05,7.31445E+00
7.4260800E-05,7.35352E+00
7.4270400E-05,7.37305E+00
7.4280000E-05,7.33398E+00
7.4289600E-05,7.43164E+00
7.4299200E-05,7.35352E+00
7.4308800E-05,7.33398E+00
7.4318400E-05,7.41211E+00
7.4328000E-05,7.35352E+00
7.4337600E-05,7.35352E+00
7.4347200E-05,7.35352E+00
7.4356800E-05,7.35352E+00
7.4366400E-05,7.37305E+00
7.4376000E-05,7.37305E+00
7.4385600E-05,7.41211E+00
7.4395200E-05,7.31445E+00
7.4404800E-05,7.41211E+00
7.4414400E-05,7.43164E+00
7.4424000E-05,7.39258E+00
7.4433600E-05,7.35352E+00
7.4443200E-05,7.41211E+00
7.4452800E-05,7.35352E+00
7.4462400E-05,7.45117E+00
7.4472000E-05,7.35352E+00
7.4481600E-05,7.41211E+00
7.4491200E-05,7.39258E+00
7.4500800E-05,7.41211E+00
7.4510400E-05,7.43164E+00
7.4520000E-05,7.35352E+00
7.4529600E-05,7.35352E+00
7.4539200E-05,7.41211E+00
7.4548800E-05,7.37305E+00
7.4558400E-05,7.43164E+00
7.4568000E-05,7.35352E+00
7.4577600E-05,7.43164E+00
7.4587200E-05,7.41211E+00
7.4596800E-05,7.43164E+00
7.4606400E-05,7.41211E+00
7.4616000E-05,7.41211E+00
7.4625600E-05,7.37305E+00
7.4635200E-05,7.43164E+00
7.4644800E-05,7.41211E+00
7.4654400E-05,7.37305E+00
7.4664000E-05,7.39258E+00
7.4673600E-05,7.43164E+00
7.4683200E-05,7.39258E+00
7.4692800E-05,7.39258E+00
7.4702400E-05,7.39258E+00
7.4712000E-05,7.39258E+00
7.4721600E-05,7.43164E+00
7.4731200E-05,7.39258E+00
7.4740800E-05,7.43164E+00
7.4750400E-05,7.41211E+00
7.4760000E-05,7.39258E+00
7.4769600E-05,7.41211E+00
7.4779200E-05,7.37305E+00
7.4788800E-05,7.41211E+00
7.4798400E-05,7.41211E+00
7.4808000E-05,7.43164E+00
7.4817600E-05,7.43164E+00
7.4827200E-05,7.39258E+00
7.4836800E-05,7.43164E+00
7.4846400E-05,7.43164E+00
7.4856000E-05,7.39258E+00
7.4865600E-05,7.45117E+00
7.4875200E-05,7.43164E+00
7.4884800E-05,7.39258E+00
7.4894400E-05,7.45117E+00
7.4904000E-05,7.39258E+00
7.4913600E-05,7.43164E+00
7.4923200E-05,7.43164E+00
7.4932800E-05,7.41211E+00
7.4942400E-05,7.43164E+00
7.4952000E-05,7.47070E+00
7.4961600E-05,7.43164E+00
7.4971200E-05,7.41211E+00
7.4980800E-05,7.43164E+00
7.4990400E-05,7.45117E+00
7.5000000E-05,7.41211E+00
7.5009600E-05,7.39258E+00
7.5019200E-05,7.43164E+00
7.5028800E-05,7.43164E+00
7.5038400E-05,7.49023E+00
7.5048000E-05,7.41211E+00
7.5057600E-05,7.43164E+00
7.5067200E-05,7.39258E+00
7.5076800E-05,7.41211E+00
7.5086400E-05,7.43164E+00
7.5096000E-05,7.41211E+00
7.5105600E-05,7.43164E+00
7.5115200E-05,7.37305E+00
7.5124800E-05,7.43164E+00
7.5134400E-05,7.47070E+00
7.5144000E-05,7.37305E+00
7.5153600E-05,7.47070E+00
7.5163200E-05,7.43164E+00
7.5172800E-05,7.43164E+00
7.5182400E-05,7.43164E+00
7.5192000E-05,7.47070E+00
7.5201600E-05,7.45117E+00
7.5211200E-05,7.49023E+00
7.5220800E-05,7.43164E+00
7.5230400E-05,7.45117E+00
7.5240000E-05,7.43164E+00
7.5249600E-05,7.45117E+00
7.5259200E-05,7.43164E+00
7.5268800E-05,7.45117E+00
7.5278400E-05,7.43164E+00
7.5288000E-05,7.43164E+00
7.5297600E-05,7.43164E+00
7.5307200E-05,7.43164E+00
7.5316800E-05,7.49023E+00
7.5326400E-05,7.43164E+00
7.5336000E-05,7.43164E+00
7.5345600E-05,7.47070E+00
7.5355200E-05,7.47070E+00
7.5364800E-05,7.47070E+00
7.5374400E-05,7.47070E+00
7.5384000E-05,7.43164E+00
7.5393600E-05,7.43164E+00
7.5403200E-05,7.47070E+00
7.5412800E-05,7.47070E+00
7.5422400E-05,7.45117E+00
7.5432000E-05,7.49023E+00
7.5441600E-05,7.47070E+00
7.5451200E-05,7.49023E+00
7.5460800E-05,7.49023E+00
7.5470400E-05,7.43164E+00
7.5480000E-05,7.45117E+00
7.5489600E-05,7.47070E+00
7.5499200E-05,7.45117E+00
7.5508800E-05,7.49023E+00
7.5518400E-05,7.49023E+00
7.5528000E-05,7.49023E+00
7.5537600E-05,7.49023E+00
7.5547200E-05,7.47070E+00
7.5556800E-05,7.49023E+00
7.5566400E-05,7.49023E+00
7.5576000E-05,7.50977E+00
7.5585600E-05,7.49023E+00
7.5595200E-05,7.43164E+00
7.5604800E-05,7.43164E+00
7.5614400E-05,7.45117E+00
7.5624000E-05,7.43164E+00
7.5633600E-05,7.49023E+00
7.5643200E-05,7.49023E+00
7.5652800E-05,7.49023E+00
7.5662400E-05,7.45117E+00
7.5672000E-05,7.49023E+00
7.5681600E-05,7.54883E+00
7.5691200E-05,7.49023E+00
7.5700800E-05,7.49023E+00
7.5710400E-05,7.54883E+00
7.5720000E-05,7.50977E+00
7.5729600E-05,7.49023E+00
7.5739200E-05,7.47070E+00
7.5748800E-05,7.47070E+00
7.5758400E-05,7.49023E+00
7.5768000E-05,7.52930E+00
7.5777600E-05,7.49023E+00
7.5787200E-05,7.50977E+00
7.5796800E-05,7.45117E+00
7.5806400E-05,7.52930E+00
7.5816000E-05,7.45117E+00
7.5825600E-05,7.50977E+00
7.5835200E-05,7.49023E+00
7.5844800E-05,7.50977E+00
7.5854400E-05,7.45117E+00
7.5864000E-05,7.49023E+00
7.5873600E-05,7.49023E+00
